Date,AMAN_net,AMAN_LSTM_net,AMAN_XGB_net,AMAN_ENS_net,EW_net,60_40_net
2025-11-03,2.281780649566293,2.150739327201188,2.2763481121386424,2.1998063032844093,2.8526116486816577,2.2248137856054755
2025-11-04,2.265087578250451,2.1382279531428927,2.2596947842287767,2.183712940625406,2.8314447037898467,2.216653059502172
2025-11-05,2.2695543715696305,2.1402623032727117,2.2641509428614484,2.188019261700075,2.841174710348145,2.2170328936376302
2025-11-06,2.266617605590231,2.1422765413675027,2.2612211688298083,2.185188000810041,2.833061615631555,2.2134938259740093
2025-11-07,2.271233117075723,2.1466019565481895,2.265825691555755,2.1896376972611864,2.8480076873347935,2.2226456502303984
