Date,AMAN_gross,AMAN_net
2005-04-18,0.9942203437017476,0.9900074524870353
2005-04-19,1.0033183785678357,0.999027649495517
2005-04-20,0.9978998531946477,0.9935926526971078
2005-04-21,1.0029577037170796,0.9985892439150275
2005-04-22,1.0048270153094894,1.0004107870190098
2005-04-25,1.009632371524339,1.0051553247877012
2005-04-26,1.0062432752534807,1.001741369784207
2005-04-27,1.006646175979986,1.0021027163019922
2005-04-28,1.0012230886055575,0.9966643398477824
2005-04-29,1.0107281633294884,1.0060865860851198
2005-05-02,1.0096657815047427,1.0049891589763777
2005-05-03,1.0104424612369756,1.0057223607208126
2005-05-04,1.0152013750139115,1.0104191344690918
2005-05-05,1.0187046986409931,1.0138658592287981
2005-05-06,1.0113099901617069,1.0064660427852052
2005-05-09,1.0166508969395727,1.0117414286922661
2005-05-10,1.0128675214175142,1.0079361748484628
2005-05-11,1.0154949218201894,1.0105107857635167
2005-05-12,1.006368292287753,1.0013888508761948
2005-05-13,1.0042420083191599,0.9992333499622945
2005-05-16,1.00755762400719,1.002492776895593
2005-05-17,1.0108163296794652,1.0056953200642291
2005-05-18,1.0187457047089425,1.0135446146559328
2005-05-19,1.0214925613051389,1.0162372274645424
2005-05-20,1.0191375747059803,1.0138540298316057
2005-05-23,1.0231940775432053,1.0178492701192066
2005-05-24,1.0204255137566622,1.015054777495971
2005-05-25,1.0171500665424538,1.011756289769005
2005-05-26,1.016743825376544,1.0113120537729718
2005-05-27,1.0201226054846158,1.0146326519233642
2005-05-30,1.0201226054846158,1.014592388722891
2005-05-31,1.0182385033065753,1.012678238904043
2005-06-01,1.0242151335680136,1.0185820471157765
2005-06-02,1.0284321157729046,1.0227354163945164
2005-06-03,1.024666303305264,1.0189498788065865
2005-06-06,1.0294256087552882,1.0236421984494657
2005-06-07,1.032489607625795,1.0266483627627432
2005-06-08,1.031629618450348,1.0257524989074438
2005-06-09,1.0331771974704536,1.0272505570172292
2005-06-10,1.031888172575057,1.0259281624769048
2005-06-13,1.033011166384582,1.0270039586306916
2005-06-14,1.0338369820018514,1.0277842178066894
2005-06-15,1.0365232754900189,1.030413998871373
2005-06-16,1.0420801105278343,1.035897192433867
2005-06-17,1.0489143992394505,1.0426498245949478
2005-06-20,1.0466707951701355,1.0403782453154309
2005-06-21,1.0479684897095918,1.0416268533076631
2005-06-22,1.0483431321232484,1.0419578942256182
2005-06-23,1.0435036894544065,1.0371065800504515
2005-06-24,1.041443732485951,1.0350180964475766
2005-06-27,1.0412086780155545,1.0347434201003747
2005-06-28,1.0421199044923855,1.0356079271810388
2005-06-29,1.0421627054673845,1.0356093651495246
2005-06-30,1.0406034475177042,1.0340188165350963
2005-07-01,1.037373215962219,1.0307679924372224
2005-07-04,1.037373215962219,1.030727088945459
2005-07-05,1.0390203074233593,1.032322726136125
2005-07-06,1.0364924303310972,1.0297701786892373
2005-07-07,1.037388275672119,1.030619350060189
2005-07-08,1.0448510191608862,1.0379925017910163
2005-07-11,1.0512541994361722,1.0443124607058596
2005-07-12,1.0539065477826437,1.0469058538503313
2005-07-13,1.0496454317854782,1.0426314989170085
2005-07-14,1.045063823087479,1.0380391311446182
2005-07-15,1.0460604202952737,1.0389878374135133
2005-07-18,1.0446464507506803,1.0375421982685242
2005-07-19,1.04754637357993,1.0403812274903208
2005-07-20,1.0534765195664082,1.0462295267114348
2005-07-21,1.0494505310099675,1.0421897163742602
2005-07-22,1.0532563216234092,1.0459278191974155
2005-07-25,1.0519959959489167,1.044634757730891
2005-07-26,1.0528194885118416,1.0454110342256047
2005-07-27,1.0572280736619957,1.0497471125873379
2005-07-28,1.0654410853589975,1.0578603522638421
2005-07-29,1.0618038633479705,1.0542070309108988
2005-08-01,1.0647131538609795,1.0570536728632534
2005-08-02,1.068883530188432,1.0611521011853737
2005-08-03,1.0730063208170313,1.0652029617090588
2005-08-04,1.0664899313177687,1.0586916922116758
2005-08-05,1.0553493879597071,1.0475905976077118
2005-08-08,1.0460857411474558,1.0383534848569698
2005-08-09,1.0515512627783663,1.0437374029881885
2005-08-10,1.0563229609313816,1.048432225488933
2005-08-11,1.0681564262274834,1.0601356903131212
2005-08-12,1.0664014572635494,1.0583518304512545
2005-08-15,1.0681071861732265,1.060002685745037
2005-08-16,1.067315213272447,1.0591746585158441
2005-08-17,1.061166282515087,1.0530305957288715
2005-08-18,1.0581864400403012,1.0500318120054293
2005-08-19,1.0577235249373003,1.049530796303611
2005-08-22,1.0613551114575694,1.053092605872995
2005-08-23,1.0616324636178,1.0533260094951553
2005-08-24,1.0575168984100483,1.0492008467555078
2005-08-25,1.060140593711322,1.0517622750108178
2005-08-26,1.0544535232976324,1.0460784130643894
2005-08-29,1.0559536872653144,1.0475251507706789
2005-08-30,1.0531501406671129,1.0447024133951637
2005-08-31,1.0665459260410504,1.057949289514632
2005-09-01,1.0750878424848749,1.0663803737838815
2005-09-02,1.0750909829710231,1.0663411721527625
2005-09-05,1.0750909829710231,1.0662988570268834
2005-09-06,1.084276814495782,1.0753672531022889
2005-09-07,1.0831741365920737,1.0742309626590276
2005-09-08,1.080717179582823,1.0717516631815613
2005-09-09,1.0879161110925353,1.078848343282422
2005-09-12,1.0846711023985691,1.0755875702550224
2005-09-13,1.079402241819617,1.070320151479085
2005-09-14,1.0800758088653744,1.0709455781099115
2005-09-15,1.0817807674230733,1.0725936262601168
2005-09-16,1.0872756546239886,1.0779992842929844
2005-09-19,1.085892390332802,1.0765850439255074
2005-09-20,1.081308273849444,1.071997496962768
2005-09-21,1.0796221050558008,1.0702833076105145
2005-09-22,1.0782751665280412,1.068905548623831
2005-09-23,1.0761671651713773,1.0667734477522335
2005-09-26,1.081265131734517,1.0717845825760848
2005-09-27,1.0784766890533328,1.0689780578686086
2005-09-28,1.081827828949686,1.0722572629984923
2005-09-29,1.0911117550201712,1.0814165074146906
2005-09-30,1.0913823224001715,1.0816417572715933
2005-10-03,1.0870540638869373,1.0773092060859937
2005-10-04,1.079744658888408,1.0700225756253536
2005-10-05,1.0717784773123826,1.062085660794961
2005-10-06,1.073348559195381,1.063599397110871
2005-10-07,1.073595689301561,1.0638020762234919
2005-10-10,1.068067355888895,1.058281959306919
2005-10-11,1.0667703492272511,1.0569548402172306
2005-10-12,1.0565806330653948,1.046816938462195
2005-10-13,1.0564812284179883,1.0466769120427202
2005-10-14,1.0646127947661057,1.0546914813441375
2005-10-17,1.066336172666862,1.0563569459473068
2005-10-18,1.058645511472132,1.0486963382994214
2005-10-19,1.0635518665407948,1.0535149684040894
2005-10-20,1.0500433016493145,1.0400920797116546
2005-10-21,1.0571895530502429,1.047129332854386
2005-10-24,1.0665804432240542,1.0563893065268348
2005-10-25,1.0675891330881033,1.0573464381859534
2005-10-26,1.0629970086662799,1.0527564134666483
2005-10-27,1.059636005017673,1.0493860126736376
2005-10-28,1.0708556737598587,1.0604555098469233
2005-10-31,1.0693622997951333,1.0589345579812715
2005-11-01,1.0638703169132722,1.0534541082149644
2005-11-02,1.072409011625548,1.061867398001251
2005-11-03,1.0710406205384766,1.0604703203903663
2005-11-04,1.0653604350313257,1.0548041115404998
2005-11-07,1.068750458168007,1.057925308686693
2005-11-08,1.0705774429468682,1.0596918071564503
2005-11-09,1.0721913295438201,1.0612472324857374
2005-11-10,1.0783763937144524,1.067327051335587
2005-11-11,1.0821072376461598,1.0709773137618377
2005-11-14,1.0783913371553628,1.0672571337563586
2005-11-15,1.078178470296529,1.0670041132373367
2005-11-16,1.0837980172310135,1.0725230771528902
2005-11-17,1.0938645636414701,1.0824423390831652
2005-11-18,1.095255614533606,1.0837759104453613
2005-11-21,1.0998360034653534,1.0882652839601046
2005-11-22,1.1054398563071328,1.0937669968736015
2005-11-23,1.1063506279122484,1.0946247477606614
2005-11-24,1.1063506279122484,1.094581310270671
2005-11-25,1.1074812999069172,1.0956565184516052
2005-11-28,1.1067613048484355,1.0949007324794657
2005-11-29,1.1042052421065038,1.0923286132609538
2005-11-30,1.0983595925767264,1.0865024920906812
2005-12-01,1.1082780015073037,1.096270713831115
2005-12-02,1.1095003822375125,1.097436348257597
2005-12-05,1.1096571425335293,1.0975478549758289
2005-12-06,1.1126012189746814,1.1003821595272656
2005-12-07,1.1107867807646115,1.0985439822900518
2005-12-08,1.1154286472894868,1.103091094373105
2005-12-09,1.1176362514454714,1.1052305071658575
2005-12-12,1.1195848318805262,1.107113600036201
2005-12-13,1.1205770669623374,1.1080508493757326
2005-12-14,1.1201151427326308,1.107550118431093
2005-12-15,1.115984408677367,1.1034217709728922
2005-12-16,1.117491453226113,1.1048680641412978
2005-12-19,1.115169521972576,1.102528517879659
2005-12-20,1.110877462695669,1.0982413601089336
2005-12-21,1.1133320901341857,1.1006244854380347
2005-12-22,1.1204692925754705,1.107636548069288
2005-12-23,1.121943588652836,1.1090500051896461
2005-12-26,1.121943588652836,1.1090059952688052
2005-12-27,1.1216431115279384,1.108664974894915
2005-12-28,1.1245660710227579,1.1115101192150258
2005-12-29,1.123613560449749,1.1105245595249011
2005-12-30,1.1219019040114782,1.1087887737780366
2006-01-02,1.1219019040114782,1.1087447742235217
2006-01-03,1.1388073224014308,1.1254079361309475
2006-01-04,1.1436532894920473,1.1301318404967098
2006-01-05,1.1411105901757386,1.1275743570931915
2006-01-06,1.150128863652037,1.1364409077980118
2006-01-09,1.154668979292946,1.1408818935865643
2006-01-10,1.1505202043369964,1.1367373831273582
2006-01-11,1.153236384862431,1.1393759161537018
2006-01-12,1.1518504894478343,1.1379614641503186
2006-01-13,1.1557652139174472,1.1417838276302097
2006-01-16,1.1557652139174472,1.1417385187481608
2006-01-17,1.1523114564119794,1.1382813699414533
2006-01-18,1.145637875106193,1.1316438736145453
2006-01-19,1.1534895400176268,1.1393547236973378
2006-01-20,1.1451274465122752,1.131049886474145
2006-01-23,1.1506022684436825,1.136412521057196
2006-01-24,1.1518709919688805,1.1376205023753014
2006-01-25,1.1510886760333776,1.136802721270547
2006-01-26,1.1532097309902625,1.1388523409763156
2006-01-27,1.1572638777173043,1.1428108212734762
2006-01-30,1.1591432030486402,1.1446213260946743
2006-01-31,1.158834628389734,1.144271195812749
2006-02-01,1.1600796641496558,1.145455177236723
2006-02-02,1.1551085352812642,1.1404665680365134
2006-02-03,1.1524336217724955,1.1377803046849129
2006-02-06,1.153219338619139,1.1385108810455005
2006-02-07,1.1429663464554096,1.1283434791912026
2006-02-08,1.1452534338056821,1.1305565304996184
2006-02-09,1.1497954704198434,1.1349954163350044
2006-02-10,1.1451725407813649,1.1303869530910045
2006-02-13,1.1410704836407848,1.1262930019343436
2006-02-14,1.1474845158726947,1.1325792748029857
2006-02-15,1.147016649275468,1.1320725419332183
2006-02-16,1.1531035015303275,1.1380351670536502
2006-02-17,1.1563006250165817,1.1411453515747827
2006-02-20,1.1563006250165817,1.1411000680290853
2006-02-21,1.1554295491311075,1.1401951614296288
2006-02-22,1.1621139593081673,1.1467461915347328
2006-02-23,1.1590706206662853,1.1436975921305044
2006-02-24,1.1614366930924995,1.1459868979518895
2006-02-27,1.1601973904126561,1.144718605194409
2006-02-28,1.1598985278825567,1.1443783046003015
2006-03-01,1.1637500877207734,1.1481329161370788
2006-03-02,1.1629541781620412,1.1473021266121064
2006-03-03,1.1581075840888353,1.1424259438210518
2006-03-06,1.1563971453097879,1.1406933312956649
2006-03-07,1.1514841252821573,1.1358017642200284
2006-03-08,1.1517312432355593,1.1360004451113264
2006-03-09,1.1525898846101483,1.136802279441703
2006-03-10,1.1571288339721113,1.1412339453226432
2006-03-13,1.1581684377604493,1.1422139815426229
2006-03-14,1.167475838408867,1.1513478412826508
2006-03-15,1.1724532546851933,1.1562108090525733
2006-03-16,1.1789250443923882,1.1625470611878623
2006-03-17,1.1802259432222697,1.16378375471794
2006-03-20,1.1778485692041114,1.1613933189305872
2006-03-21,1.1697966618089715,1.1534078144699598
2006-03-22,1.173532580620892,1.1570456229203903
2006-03-23,1.1703853264816353,1.153896670041601
2006-03-24,1.175667977232688,1.1590591080490074
2006-03-27,1.1731409684894702,1.156521804395625
2006-03-28,1.1694117214955284,1.152799493619936
2006-03-29,1.178183247155342,1.1614006682377231
2006-03-30,1.178484536334278,1.1616515783882315
2006-03-31,1.177219196441405,1.1603582147723923
2006-04-03,1.1752820988430186,1.1583778301646166
2006-04-04,1.176407077197971,1.1594406604033982
2006-04-05,1.180554205682827,1.163481968485568
2006-04-06,1.1792890446806923,1.1621889333175324
2006-04-07,1.168570750860078,1.1515799399680946
2006-04-10,1.169478146220706,1.1524284443448904
2006-04-11,1.1658502594966602,1.1488077169216078
2006-04-12,1.1650654656321708,1.1479888076626001
2006-04-13,1.1600481560249327,1.1429994829145476
2006-04-14,1.1600481560249327,1.1429541257922096
2006-04-17,1.1644910842457243,1.147286229383147
2006-04-18,1.1792340847811653,1.1617658811960705
2006-04-19,1.1850775030892498,1.167476638091992
2006-04-20,1.1801604355512891,1.1625862707927797
2006-04-21,1.18593840100324,1.1682320602479845
2006-04-24,1.1827606093813927,1.165055355391386
2006-04-25,1.1788935249423422,1.161199926652797
2006-04-26,1.1804382450897077,1.1626753832765924
2006-04-27,1.183417662020466,1.165563828970536
2006-04-28,1.1891515130445462,1.17116492273714
2006-05-01,1.18212917172725,1.1642023235120107
2006-05-02,1.1908914661710635,1.1723165901732011
2006-05-03,1.1878138693421825,1.169240475522613
2006-05-04,1.1984571290012713,1.1796709121458462
2006-05-05,1.2119050631882338,1.1928612331229869
2006-05-08,1.211194492460802,1.1921144925137186
2006-05-09,1.2196388543455292,1.2003785238647597
2006-05-10,1.2193152377010665,1.200012383651198
2006-05-11,1.2073897935633773,1.1882281104533865
2006-05-12,1.1944715521406564,1.1754677339684412
2006-05-15,1.1869693739010856,1.1680382684313784
2006-05-16,1.1881127267067273,1.169117035052071
2006-05-17,1.164047332853806,1.1453900081276274
2006-05-18,1.1571005127306215,1.1385090794982133
2006-05-19,1.1571077837321988,1.1384710547430013
2006-05-22,1.1460862304445427,1.127581840513327
2006-05-23,1.1430273276528944,1.1245275806053574
2006-05-24,1.140332663633721,1.1218319052587802
2006-05-25,1.1560625088709253,1.137262032330652
2006-05-26,1.1649011095723178,1.1459117657660343
2006-05-29,1.1649011095723178,1.1458662930769166
2006-05-30,1.1508438687324423,1.1319932806784752
2006-05-31,1.1564822845456102,1.137440724300255
2006-06-01,1.1633797809078696,1.1441795163744928
2006-06-02,1.1725558790135575,1.1531587694334606
2006-06-05,1.1598290867476588,1.1405967509882706
2006-06-06,1.1501621723547681,1.1310448720094397
2006-06-07,1.1436751639076295,1.1246208039622374
2006-06-08,1.1326128771934325,1.113698194212585
2006-06-09,1.131370484917878,1.1124323555678235
2006-06-12,1.1201048226729515,1.101311126285106
2006-06-13,1.0931299342896421,1.0747451336684126
2006-06-14,1.0979092514828674,1.07940142132165
2006-06-15,1.1264375945959544,1.1074060190494022
2006-06-16,1.1212801426879946,1.1022917594962613
2006-06-19,1.1113757545644414,1.092511356067653
2006-06-20,1.1157955359907905,1.09681276287091
2006-06-21,1.1282869801845938,1.1090481686783416
2006-06-22,1.1215498533676702,1.1023819090927798
2006-06-23,1.1194312093591283,1.1002557286381158
2006-06-26,1.1270202521820052,1.1076711127641592
2006-06-27,1.1158469063625105,1.0966456402609244
2006-06-28,1.1225519969524096,1.103191833334634
2006-06-29,1.152930888454411,1.1329629823485152
2006-06-30,1.1635520011501248,1.1433551864176645
2006-07-03,1.174560236098917,1.154126970330514
2006-07-04,1.174560236098917,1.1540811716412152
2006-07-05,1.1667597112002153,1.1463708560517407
2006-07-06,1.1732248519153028,1.1526775290264042
2006-07-07,1.16688312816699,1.146401130152439
2006-07-10,1.1707649655351187,1.150169338524011
2006-07-11,1.178745459404661,1.157963801110517
2006-07-12,1.172169560335128,1.1514578862938274
2006-07-13,1.157839690709784,1.1373355258199032
2006-07-14,1.1506412187370814,1.1302193991121212
2006-07-17,1.1410895755130204,1.1207924304621013
2006-07-18,1.1441227145670587,1.1237271416273027
2006-07-19,1.1642982216071314,1.1434983999477963
2006-07-20,1.1536606051747988,1.1330054442677973
2006-07-21,1.1440462599413006,1.1235182739164657
2006-07-24,1.1599043221980492,1.1390472058583494
2006-07-25,1.1638354627763854,1.1428624573406183
2006-07-26,1.1687182404434926,1.1476118927728465
2006-07-27,1.1717377816915278,1.1505313627697045
2006-07-28,1.1865409810173004,1.1649684952102592
2006-07-31,1.1841970432631557,1.1626209436487323
2006-08-01,1.1815884127107907,1.1600137066582537
2006-08-02,1.187791115045024,1.1660571211237336
2006-08-03,1.1900277822627556,1.168206590088223
2006-08-04,1.1952751997570552,1.17331142981484
2006-08-07,1.1898551420022443,1.1679444083108919
2006-08-08,1.1809334021515157,1.1591406119343897
2006-08-09,1.1805013431486806,1.1586705284484318
2006-08-10,1.179079740736077,1.1572292365032208
2006-08-11,1.1721273480491414,1.1503597625741917
2006-08-14,1.1753346580639117,1.1534618604145066
2006-08-15,1.1891766010844718,1.1670004347032406
2006-08-16,1.1970087452925564,1.1746402129031925
2006-08-17,1.1926475774449954,1.1703139296015157
2006-08-18,1.197430431627351,1.1749607785089375
2006-08-21,1.2006193829834697,1.1780432641085041
2006-08-22,1.2011626308203285,1.1785295491128753
2006-08-23,1.1958120885319619,1.1732330581507802
2006-08-24,1.1957887281692359,1.173163582005303
2006-08-25,1.195913013010759,1.1732389611816443
2006-08-28,1.2006981611966234,1.177860921995454
2006-08-29,1.2031101257267485,1.1801802705274387
2006-08-30,1.2069145183721928,1.183865323400877
2006-08-31,1.209827842577499,1.1866760312645925
2006-09-01,1.211721436494391,1.1884862981954458
2006-09-04,1.211721436494391,1.1884391360407556
2006-09-05,1.2211794384337162,1.1976682494248692
2006-09-06,1.209934599719217,1.1865923794266264
2006-09-07,1.1972047975304623,1.1740610752868716
2006-09-08,1.199855078901306,1.1766135331118255
2006-09-11,1.1931875315053375,1.1700284470568114
2006-09-12,1.2039686740426645,1.1805539041114428
2006-09-13,1.208048231136855,1.1845072746456309
2006-09-14,1.2019344707837119,1.1784656474696114
2006-09-15,1.2058252760143344,1.1822337168103372
2006-09-18,1.2077185294585322,1.1840430153618988
2006-09-19,1.2026367676605665,1.1790138880638252
2006-09-20,1.2076947486729097,1.1839257310533058
2006-09-21,1.2047389312372254,1.1809811068041354
2006-09-22,1.2049427126601087,1.1811340052646804
2006-09-25,1.2096847177232462,1.1857354416911663
2006-09-26,1.2108883004391935,1.1863813829354557
2006-09-27,1.2158214597313257,1.191167622412163
2006-09-28,1.21521225551069,1.1905235027825196
2006-09-29,1.2133356363087053,1.1886377667530788
2006-10-02,1.2126836402005086,1.1879518740874468
2006-10-03,1.211341958038121,1.1865904135711316
2006-10-04,1.2188549259013117,1.1939027808360976
2006-10-05,1.220194963551836,1.1951680084194924
2006-10-06,1.2147244069074234,1.1897622289812724
2006-10-09,1.2171452104154261,1.1920860730046843
2006-10-10,1.2142709051997675,1.189223640285036
2006-10-11,1.2122609921400742,1.1872079951136165
2006-10-12,1.219377553512901,1.194130371785835
2006-10-13,1.2238633937893713,1.1984759467257875
2006-10-16,1.2272737912782767,1.2017680414053313
2006-10-17,1.2244113816800997,1.1989174304687507
2006-10-18,1.225900549351291,1.2003280155053282
2006-10-19,1.22813188028263,1.20246516835723
2006-10-20,1.227062832236753,1.2013707454605667
2006-10-23,1.2261944837609273,1.2004729049132976
2006-10-24,1.2274294706446287,1.2016343479684624
2006-10-25,1.2334219684311492,1.2074343558319018
2006-10-26,1.2401479569104876,1.2139707168801743
2006-10-27,1.2379115741769522,1.2117333666274066
2006-10-30,1.239647197754672,1.2133842021876473
2006-10-31,1.2429259998284883,1.2165453898435221
2006-11-01,1.2432738618518686,1.2168375930231066
2006-11-02,1.2397692495477055,1.2133592135971876
2006-11-03,1.23343806523666,1.2071147494064953
2006-11-06,1.2403757993286293,1.2138565210447112
2006-11-07,1.2414673873657334,1.2148766019815638
2006-11-08,1.242106847166484,1.2154541559092538
2006-11-09,1.2435524408432106,1.2168204982382282
2006-11-10,1.2453764254183906,1.2185569871221986
2006-11-13,1.2446082697017236,1.217757018361397
2006-11-14,1.250888286574729,1.2238532260932105
2006-11-15,1.2508172671205704,1.2237351759562725
2006-11-16,1.250165909734944,1.2230493605263908
2006-11-17,1.2517195832894008,1.224520800636642
2006-11-20,1.2575211541221036,1.230147716263597
2006-11-21,1.2634476822640117,1.2358964216873167
2006-11-22,1.267757378974802,1.2400630958676597
2006-11-23,1.267757378974802,1.2399578460457037
2006-11-24,1.2683360571107247,1.240474630182963
2006-11-27,1.2584620631264305,1.2307683121747908
2006-11-28,1.26267864037679,1.2348432592972227
2006-11-29,1.2693741570870254,1.2413421735845158
2006-11-30,1.2767315969187158,1.2484878771787196
2006-12-01,1.276216252058954,1.2479343895530592
2006-12-04,1.2818790534670206,1.253422178036556
2006-12-05,1.2817928226864737,1.253288122547542
2006-12-06,1.2775869877906836,1.2491260839803615
2006-12-07,1.2757206990844845,1.2472518022361379
2006-12-08,1.2730787310014395,1.2446192980150308
2006-12-11,1.277536232108795,1.248927762877934
2006-12-12,1.2781121440219723,1.2494412174994756
2006-12-13,1.2756419834517267,1.246976887179058
2006-12-14,1.2779127343379952,1.2491471285537732
2006-12-15,1.2741330276445435,1.245402933106769
2006-12-18,1.272176679863894,1.2434412777525252
2006-12-19,1.2731891509438782,1.2443815366455202
2006-12-20,1.2741741511210252,1.2452948696511998
2006-12-21,1.2728876235446946,1.2439880848848455
2006-12-22,1.2673220076626146,1.2384586958963273
2006-12-25,1.2673220076626146,1.2384095507099822
2006-12-26,1.271127156494911,1.2420787463232406
2006-12-27,1.2764766604877864,1.2472567120344984
2006-12-28,1.2764309362217003,1.2471625401329598
2006-12-29,1.2758978112199382,1.246592149041467
2007-01-01,1.2758978112199382,1.2465426810990448
2007-01-02,1.2758978112199382,1.246493215119636
2007-01-03,1.276308516631978,1.2468449913161477
2007-01-04,1.2772473306510281,1.2477126548794957
2007-01-05,1.2644309643534701,1.2351431379007842
2007-01-08,1.2672921165544244,1.237889004042073
2007-01-09,1.269748296795807,1.2402390745712515
2007-01-10,1.2699536361822945,1.2403904259901488
2007-01-11,1.273596968948866,1.2438997238871483
2007-01-12,1.280636598008263,1.250725844479196
2007-01-15,1.280636598008263,1.2506762125012405
2007-01-16,1.2825992232678614,1.2525432922995177
2007-01-17,1.2829910132535438,1.2528761971322722
2007-01-18,1.280972968090191,1.250855802925063
2007-01-19,1.286358522081727,1.2560650991399802
2007-01-22,1.2833253910611373,1.2530059382255088
2007-01-23,1.2886315660920304,1.2581370287315903
