Date,AMAN_net,AMAN_LSTM_net,AMAN_XGB_net,AMAN_ENS_net,EW_net,60_40_net
2004-12-27,0.9979385537524865,0.9979385537524865,0.9979385537524865,0.9979385537524865,1.0219312531697555,1.022924946129391
2004-12-28,0.9978593522799665,0.9978593522799665,0.9978593522799665,0.9978593522799665,1.0241214258293043,1.0260033556745352
2004-12-29,0.9977801570932776,0.9977801570932776,0.9977801570932776,0.9977801570932776,1.020840040642713,1.0255888998483222
2004-12-30,0.997700968191921,0.997700968191921,0.997700968191921,0.997700968191921,1.0229400469983507,1.0273399169347166
2004-12-31,0.9976217855753977,0.9976217855753977,0.9976217855753977,0.9976217855753977,1.0231374789729837,1.0278066943399575
2005-01-03,0.9975426092432093,0.9975426092432093,0.9975426092432093,0.9975426092432093,1.0150001417468382,1.023704273621135
2005-01-04,0.9974634391948565,0.9974634391948565,0.9974634391948565,0.9974634391948565,1.0029111890088287,1.0115693653123077
2005-01-05,0.997384275429841,0.997384275429841,0.997384275429841,0.997384275429841,0.9946546047312358,1.0039077715989133
2005-01-06,0.997305117947664,0.997305117947664,0.997305117947664,0.997305117947664,0.9948831064192755,1.0067748309417641
2005-01-07,0.9972259667478267,0.9972259667478267,0.9972259667478267,0.9972259667478267,0.9915529677525055,1.004719666068543
2005-01-10,0.9971468218298308,0.9971468218298308,0.9971468218298308,0.9971468218298308,0.9931739711549107,1.005810081105962
2005-01-11,0.9970676831931777,0.9970676831931777,0.9970676831931777,0.9970676831931777,0.9909629213594517,1.0027276901155626
2005-01-12,0.9969885508373687,0.9969885508373687,0.9969885508373687,0.9969885508373687,0.9943263103440038,1.0045851534883994
2005-01-13,0.9969094247619054,0.9969094247619054,0.9969094247619054,0.9969094247619054,0.9917380564484964,1.002773556452963
2005-01-14,0.9968303049662892,0.9968303049662892,0.9968303049662892,0.9968303049662892,0.9946948882304483,1.0069640556203345
2005-01-17,0.9967511914500221,0.9967511914500221,0.9967511914500221,0.9967511914500221,0.9946159441916999,1.0068841378381423
2005-01-18,0.9966720842126053,0.9966720842126053,0.9966720842126053,0.9966720842126053,0.9986334661139527,1.0108804267268794
2005-01-19,0.9965929832535408,0.9965929832535408,0.9965929832535408,0.9965929832535408,0.994415746222187,1.0070160853165933
2005-01-20,0.9965138885723301,0.9965138885723301,0.9965138885723301,0.9965138885723301,0.9914759072946092,1.0044406094423401
2005-01-21,0.9964348001684752,0.9964348001684752,0.9964348001684752,0.9964348001684752,0.9938478362690051,1.00491317339581
2005-01-24,0.9963557180414777,0.9963557180414777,0.9963557180414777,0.9963557180414777,0.9922484363123387,1.003131581975132
2005-01-25,0.9962766421908394,0.9962766421908394,0.9962766421908394,0.9962766421908394,0.9858662287837178,0.9984158827996733
2005-01-26,0.9961975726160623,0.9961975726160623,0.9961975726160623,0.9961975726160623,0.9903044141595971,1.000830092655367
2005-01-27,0.9961185093166482,0.9961185093166482,0.9961185093166482,0.9961185093166482,0.9888206448175374,0.9993538968911992
2005-01-28,0.9960394522920993,0.9960394522920993,0.9960394522920993,0.9960394522920993,0.9899526119065385,1.0012014846262105
2005-01-31,0.9959604015419173,0.9959604015419173,0.9959604015419173,0.9959604015419173,0.9897142467432194,1.0032353062300265
2005-02-01,0.9958813570656044,0.9958813570656044,0.9958813570656044,0.9958813570656044,0.9928812335951236,1.006877177774627
2005-02-02,0.9958023188626627,0.9958023188626627,0.9958023188626627,0.9958023188626627,0.9961969880661455,1.0099760706299032
2005-02-03,0.9957232869325943,0.9957232869325943,0.9957232869325943,0.9957232869325943,0.9925287260406912,1.0082257398013885
2005-02-04,0.9956442612749011,0.9956442612749011,0.9956442612749011,0.9956442612749011,0.9983197698715396,1.0161652239022452
2005-02-07,0.9955652418890857,0.9955652418890857,0.9955652418890857,0.9955652418890857,0.9954757873720794,1.014653735406233
2005-02-08,0.99548622877465,0.99548622877465,0.99548622877465,0.99548622877465,0.9962512264056868,1.0156823620166453
2005-02-09,0.9954072219310964,0.9954072219310964,0.9954072219310964,0.9954072219310964,0.9966555900279662,1.0168415106118787
2005-02-10,0.9953282213579272,0.9953282213579272,0.9953282213579272,0.9953282213579272,1.001759522229311,1.0186108323159737
2005-02-11,0.9952492270546449,0.9952492270546449,0.9952492270546449,0.9952492270546449,1.0067110453855177,1.0217743922053681
2005-02-14,0.9951702390207515,0.9951702390207515,0.9951702390207515,0.9951702390207515,1.0105888355930837,1.0236898721692167
2005-02-15,0.9950912572557499,0.9950912572557499,0.9950912572557499,0.9950912572557499,1.0133463030053673,1.026028526619065
2005-02-16,0.9950122817591422,0.9950122817591422,0.9950122817591422,0.9950122817591422,1.0117783910237892,1.0239877333730898
2005-02-17,0.9949333125304312,0.9949333125304312,0.9949333125304312,0.9949333125304312,1.0108798833747532,1.021611199122555
2005-02-18,0.9948543495691192,0.9948543495691192,0.9948543495691192,0.9948543495691192,1.0093813850323934,1.0189695789986715
2005-02-21,0.9947753928747088,0.9947753928747088,0.9947753928747088,0.9947753928747088,1.0093012753986608,1.0188887083971636
2005-02-22,0.9946964424467029,0.9946964424467029,0.9946964424467029,0.9946964424467029,1.003858941671852,1.009510051318295
2005-02-23,0.9946174982846039,0.9946174982846039,0.9946174982846039,0.9946174982846039,1.0040331784298466,1.0105470471620348
2005-02-24,0.9945385603879145,0.9945385603879145,0.9945385603879145,0.9945385603879145,1.0049975787769851,1.0116031803876353
2005-02-25,0.9944596287561377,0.9944596287561377,0.9944596287561377,0.9944596287561377,1.013214612223073,1.0193671335516907
2005-02-28,0.994380703388776,0.994380703388776,0.994380703388776,0.994380703388776,1.0095855008737091,1.0142530639218243
2005-03-01,0.9943017842853326,0.9943017842853326,0.9943017842853326,0.9943017842853326,1.0123076881962916,1.0184350069655315
2005-03-02,0.9942228714453099,0.9942228714453099,0.9942228714453099,0.9942228714453099,1.0093735329336648,1.0153173813027614
2005-03-03,0.9941439648682109,0.9941439648682109,0.9941439648682109,0.9941439648682109,1.0091420721787283,1.0162784196887757
2005-03-04,0.9940650645535388,0.9940650645535388,0.9940650645535388,0.9940650645535388,1.0217324872268891,1.0279119336252676
2005-03-07,0.9939861705007965,0.9939861705007965,0.9939861705007965,0.9939861705007965,1.0223293384284926,1.02809014138287
2005-03-08,0.9939072827094869,0.9939072827094869,0.9939072827094869,0.9939072827094869,1.0225541669515599,1.0246925459142289
2005-03-09,0.9938284011791131,0.9938284011791131,0.9938284011791131,0.9938284011791131,1.0118829981179032,1.0124835379520265
2005-03-10,0.9937495259091782,0.9937495259091782,0.9937495259091782,0.9937495259091782,1.015477581361525,1.0156168545188662
2005-03-11,0.9936706568991854,0.9936706568991854,0.9936706568991854,0.9936706568991854,1.0118563452863347,1.0100865444453608
2005-03-14,0.9935917941486379,0.9935917941486379,0.9935917941486379,0.9935917941486379,1.0138774774017598,1.0144087942652116
2005-03-15,0.9935129376570387,0.9935129376570387,0.9935129376570387,0.9935129376570387,1.0103524407257851,1.0103542952605222
2005-03-16,0.9934340874238912,0.9934340874238912,0.9934340874238912,0.9934340874238912,1.0079900362093825,1.0073066930603278
2005-03-17,0.9933552434486989,0.9933552434486989,0.9933552434486989,0.9933552434486989,1.0087556370621866,1.0110730863027504
2005-03-18,0.9932764057309648,0.9932764057309648,0.9932764057309648,0.9932764057309648,1.006770609082136,1.0082530701361119
2005-03-21,0.9931975742701924,0.9931975742701924,0.9931975742701924,0.9931975742701924,0.9993065818759491,1.0042120121638596
2005-03-22,0.9931187490658852,0.9931187490658852,0.9931187490658852,0.9931187490658852,0.9878234866874709,0.9932539286769753
2005-03-23,0.9930399301175467,0.9930399301175467,0.9930399301175467,0.9930399301175467,0.985643052592136,0.9925887632616738
2005-03-24,0.9929611174246801,0.9929611174246801,0.9929611174246801,0.9929611174246801,0.9861892254067325,0.9934467085567797
2005-03-25,0.9928823109867891,0.9928823109867891,0.9928823109867891,0.9928823109867891,0.986110956420589,0.9933678635799102
2005-03-28,0.9928035108033775,0.9928035108033775,0.9928035108033775,0.9928035108033775,0.98537964958671,0.9912819275689305
2005-03-29,0.9927247168739486,0.9927247168739486,0.9927247168739486,0.9927247168739486,0.9829291717856129,0.9895382462529988
2005-03-30,0.9926459291980062,0.9926459291980062,0.9926459291980062,0.9926459291980062,0.9905315548576576,0.997411658530772
2005-03-31,0.992567147775054,0.992567147775054,0.992567147775054,0.992567147775054,0.9914909796976468,0.9983767922017459
2005-04-01,0.9924883726045955,0.9924883726045955,0.9924883726045955,0.9924883726045955,0.9896499147912987,0.9978601767567504
2005-04-04,0.9924096036861348,0.9924096036861348,0.9924096036861348,0.9924096036861348,0.9879764236711108,0.9971074657009282
2005-04-05,0.9923308410191757,0.9923308410191757,0.9923308410191757,0.9923308410191757,0.9896954127858276,0.9986309830612669
2005-04-06,0.9922520846032217,0.9922520846032217,0.9922520846032217,0.9922520846032217,0.9933316036367293,1.0020507163485635
2005-04-07,0.9921733344377769,0.9921733344377769,0.9921733344377769,0.9921733344377769,0.9958981328134255,1.004156699762448
2005-04-08,0.9920945905223453,0.9920945905223453,0.9920945905223453,0.9920945905223453,0.9936089985482462,1.0014990071647347
2005-04-11,0.9920158528564308,0.9920158528564308,0.9920158528564308,0.9920158528564308,0.9956289794288795,1.0037118544497445
2005-04-12,0.9919371214395374,0.9919371214395374,0.9919371214395374,0.9919371214395374,1.00107555593506,1.0099747942196202
2005-04-13,0.991858396271169,0.991858396271169,0.991858396271169,0.991858396271169,0.9971302986633565,1.0058074417863316
2005-04-14,0.99177967735083,0.99177967735083,0.99177967735083,0.99177967735083,0.9877188025120215,0.9996056558928775
2005-04-15,0.9917009646780243,0.9917009646780243,0.9917009646780243,0.9917009646780243,0.985637021034772,0.9983746759621251
2005-04-18,0.9916222582522561,0.9916222582522561,0.9916222582522561,0.9916222582522561,0.9860736186285427,0.9970284739501855
2005-04-19,0.9915435580730297,0.9915435580730297,0.9915435580730297,0.9915435580730297,0.9950189967972388,1.0044684954640455
2005-04-20,0.9914648641398492,0.9914648641398492,0.9914648641398492,0.9914648641398492,0.9895664541202274,0.9982894956197855
2005-04-21,0.991386176452219,0.991386176452219,0.991386176452219,0.991386176452219,0.9945034171098244,1.002808688639492
2005-04-22,0.9913074950096434,0.9913074950096434,0.9913074950096434,0.9913074950096434,0.9962778442369883,1.0045213563271973
2005-04-25,0.9912288198116268,0.9912288198116268,0.9912288198116268,0.9912288198116268,1.0009632216738629,1.009013995683447
2005-04-26,0.9911501508576736,0.9911501508576736,0.9911501508576736,0.9911501508576736,0.997524058770188,1.0045232758826164
2005-04-27,0.991071488147288,0.991071488147288,0.991071488147288,0.991071488147288,0.9978443303082329,1.007485786695932
2005-04-28,0.9909928316799747,0.9909928316799747,0.9909928316799747,0.9909928316799747,0.9923893136423432,1.0041391278650502
2005-04-29,0.9909141814552381,0.9909141814552381,0.9909141814552381,0.9909141814552381,1.001731737010968,1.011232011914696
2005-05-02,0.9908355374725829,0.9908355374725829,0.9908355374725829,0.9908355374725829,1.0005993417083427,1.0124881406181732
2005-05-03,0.9907568997315137,0.9907568997315137,0.9907568997315137,0.9907568997315137,1.0012894300556068,1.0140140574674013
2005-05-04,0.9906782682315349,0.9906782682315349,0.9906782682315349,0.9906782682315349,1.0059258580015749,1.0179979257582858
2005-05-05,0.9905996429721514,0.9905996429721514,0.9905996429721514,0.9905996429721514,1.0093176490163336,1.0220267161795988
2005-05-06,0.9905210239528679,0.9905210239528679,0.9905210239528679,0.9905210239528679,1.0019108095264826,1.0149292169926771
2005-05-09,0.990442411173189,0.990442411173189,0.990442411173189,0.990442411173189,1.0071224791926017,1.020041692686102
2005-05-10,0.9903638046326195,0.9903638046326195,0.9903638046326195,0.9903638046326195,1.0032945765471128,1.016452478515207
2005-05-11,0.9902852043306646,0.9902852043306646,0.9902852043306646,0.9902852043306646,1.0058176874412323,1.019032313741405
2005-05-12,0.9902066102668288,0.9902066102668288,0.9902066102668288,0.9902066102668288,0.996698048943856,1.0125136757392
2005-05-13,0.990128022440617,0.990128022440617,0.990128022440617,0.990128022440617,0.994513104532459,1.011823544170419
2005-05-16,0.9900494408515345,0.9900494408515345,0.9900494408515345,0.9900494408515345,0.997717894461844,1.0154454436355091
2005-05-17,0.9899708654990859,0.9899708654990859,0.9899708654990859,0.9899708654990859,1.0008654683603,1.0190061077907573
2005-05-18,0.9898922963827763,0.9898922963827763,0.9898922963827763,0.9898922963827763,1.0086373327953968,1.026658231971836
2005-05-19,0.989813733502111,0.989813733502111,0.989813733502111,0.989813733502111,1.0112768248760773,1.0288717956978726
2005-05-20,0.9897351768565948,0.9897351768565948,0.9897351768565948,0.9897351768565948,1.0088650598935154,1.0280117263481714
2005-05-23,0.9896566264457333,0.9896566264457333,0.9896566264457333,0.9896566264457333,1.0128007345378793,1.0322572696201375
2005-05-24,0.9895780822690312,0.9895780822690312,0.9895780822690312,0.9895780822690312,1.0099800011351057,1.0293867925448814
2005-05-25,0.989499544325994,0.989499544325994,0.989499544325994,0.989499544325994,1.0066580642314196,1.0245729230899001
2005-05-26,0.9894210126161268,0.9894210126161268,0.9894210126161268,0.9894210126161268,1.0061760937417197,1.0250821372763328
2005-05-27,0.989342487138935,0.989342487138935,0.989342487138935,0.989342487138935,1.0094395527208244,1.0276862708527221
2005-05-30,0.9892639678939239,0.9892639678939239,0.9892639678939239,0.9892639678939239,1.0093594384706084,1.0276047084502735
2005-05-31,0.989185454880599,0.989185454880599,0.989185454880599,0.989185454880599,1.0074153894027948,1.027825204466443
2005-06-01,0.9891069480984657,0.9891069480984657,0.9891069480984657,0.9891069480984657,1.0132486350788161,1.0349613467600975
2005-06-02,0.9890284475470291,0.9890284475470291,0.9890284475470291,0.9890284475470291,1.0173396847987248,1.0359744086270617
2005-06-03,0.9889499532257952,0.9889499532257952,0.9889499532257952,0.9889499532257952,1.0135340327443272,1.0305644936691531
2005-06-06,0.9888714651342693,0.9888714651342693,0.9888714651342693,0.9888714651342693,1.018161188976852,1.0343019869376848
2005-06-07,0.988792983271957,0.988792983271957,0.988792983271957,0.988792983271957,1.0211108587475224,1.0378999763454995
2005-06-08,0.9887145076383639,0.9887145076383639,0.9887145076383639,0.9887145076383639,1.0201790104228254,1.0367668350384895
2005-06-09,0.9886360382329957,0.9886360382329957,0.9886360382329957,0.9886360382329957,1.0216286595795607,1.0383508683365166
2005-06-10,0.9885575750553581,0.9885575750553581,0.9885575750553581,0.9885575750553581,1.020272761995572,1.0339377700047276
2005-06-13,0.9884791181049568,0.9884791181049568,0.9884791181049568,0.9884791181049568,1.0213022585409064,1.0336534222724325
2005-06-14,0.9884006673812976,0.9884006673812976,0.9884006673812976,0.9884006673812976,1.02203757665923,1.035027151085638
2005-06-15,0.9883222228838863,0.9883222228838863,0.9883222228838863,0.9883222228838863,1.0245139499316231,1.0368818328027265
2005-06-16,0.9882437846122287,0.9882437846122287,0.9882437846122287,0.9882437846122287,1.028843129583227,1.0392837596454154
2005-06-17,0.9881653525658309,0.9881653525658309,0.9881653525658309,0.9881653525658309,1.0341755053607453,1.0438266778711094
2005-06-20,0.9880869267441987,0.9880869267441987,0.9880869267441987,0.9880869267441987,1.0318810939858807,1.0410519556251814
2005-06-21,0.9880085071468381,0.9880085071468381,0.9880085071468381,0.9880085071468381,1.033078904510232,1.0421994146190898
2005-06-22,0.987930093773255,0.987930093773255,0.987930093773255,0.987930093773255,1.0333661653901935,1.0443562315172048
2005-06-23,0.9878516866229555,0.9878516866229555,0.9878516866229555,0.9878516866229555,1.0285140859817108,1.0378031232076994
2005-06-24,0.9877732856954458,0.9877732856954458,0.9877732856954458,0.9877732856954458,1.026401993519532,1.0367399375940183
2005-06-27,0.9876948909902319,0.9876948909902319,0.9876948909902319,0.9876948909902319,1.0260888624700268,1.03654335770504
2005-06-28,0.9876165025068199,0.9876165025068199,0.9876165025068199,0.9876165025068199,1.026905604890662,1.0386591794016586
2005-06-29,0.9875381202447161,0.9875381202447161,0.9875381202447161,0.9875381202447161,1.026866159008899,1.037686778836159
2005-06-30,0.9874597442034267,0.9874597442034267,0.9874597442034267,0.9874597442034267,1.0252481408144418,1.0376740327454412
2005-07-01,0.9873813743824582,0.9873813743824582,0.9873813743824582,0.9873813743824582,1.021983834684038,1.0361193501598047
2005-07-04,0.9873030107813167,0.9873030107813167,0.9873030107813167,0.9873030107813167,1.0219027248558885,1.0360371184653476
2005-07-05,0.9872246533995086,0.9872246533995086,0.9872246533995086,0.9872246533995086,1.0234444922158639,1.0387948348002092
2005-07-06,0.9871463022365403,0.9871463022365403,0.9871463022365403,0.9871463022365403,1.0208734599832219,1.0367693721488698
2005-07-07,0.9870679572919183,0.9870679572919183,0.9870679572919183,0.9870679572919183,1.0216745056805938,1.037526430707775
2005-07-08,0.986989618565149,0.986989618565149,0.986989618565149,0.986989618565149,1.0289433203827363,1.0445912230348593
2005-07-11,0.9869112860557391,0.9869112860557391,0.9869112860557391,0.9869112860557391,1.034968926552224,1.0484605842485106
2005-07-12,0.986832959763195,0.986832959763195,0.986832959763195,0.986832959763195,1.0369923244437316,1.049685110302391
2005-07-13,0.9867546396870233,0.9867546396870233,0.9867546396870233,0.9867546396870233,1.032717401697663,1.0465890523167456
2005-07-14,0.9866763258267305,0.9866763258267305,0.9866763258267305,0.9866763258267305,1.02812735533424,1.043891565492693
2005-07-15,0.9865980181818236,0.9865980181818236,0.9865980181818236,0.9865980181818236,1.0290266602106715,1.044106319497105
2005-07-18,0.986519716751809,0.986519716751809,0.986519716751809,0.986519716751809,1.0275539631079524,1.0424677507431022
2005-07-19,0.9864414215361937,0.9864414215361937,0.9864414215361937,0.9864414215361937,1.0303247759481735,1.0461682211580776
2005-07-20,0.9863631325344845,0.9863631325344845,0.9863631325344845,0.9863631325344845,1.0360755673823294,1.0506184936782714
2005-07-21,0.986284849746188,0.986284849746188,0.986284849746188,0.986284849746188,1.0320338830989966,1.0436750747615453
2005-07-22,0.9862065731708114,0.9862065731708114,0.9862065731708114,0.9862065731708114,1.0356947663154719,1.048411726282842
2005-07-25,0.9861283028078613,0.9861283028078613,0.9861283028078613,0.9861283028078613,1.0343734446915356,1.0464084571175865
2005-07-26,0.9860500386568448,0.9860500386568448,0.9860500386568448,0.9860500386568448,1.035100445428459,1.048571370239613
2005-07-27,0.9859717807172688,0.9859717807172688,0.9859717807172688,0.9859717807172688,1.0388807406353429,1.051435940520183
2005-07-28,0.9858935289886404,0.9858935289886404,0.9858935289886404,0.9858935289886404,1.0452712452815318,1.0574077629715992
2005-07-29,0.9858152834704665,0.9858152834704665,0.9858152834704665,0.9858152834704665,1.0416200962674467,1.0521036480560073
2005-08-01,0.9857370441622546,0.9857370441622546,0.9857370441622546,0.9857370441622546,1.0443909077614095,1.052958118229786
2005-08-02,0.9856588110635115,0.9856588110635115,0.9856588110635115,0.9856588110635115,1.0477735366386285,1.05675076128396
2005-08-03,0.9855805841737445,0.9855805841737445,0.9855805841737445,0.9855805841737445,1.0509400686480206,1.0589685757650196
2005-08-04,0.9855023634924608,0.9855023634924608,0.9855023634924608,0.9855023634924608,1.0444742295933798,1.0515729619324763
2005-08-05,0.9854241490191677,0.9854241490191677,0.9854241490191677,0.9854241490191677,1.0334806559472884,1.0397689854483156
2005-08-08,0.9853459407533726,0.9853459407533726,0.9853459407533726,0.9853459407533726,1.0243272288756229,1.0312075968532246
2005-08-09,0.9852677386945825,0.9852677386945825,0.9852677386945825,0.9852677386945825,1.029597673483223,1.0371519225171795
2005-08-10,0.9851895428423051,0.9851895428423051,0.9851895428423051,0.9851895428423051,1.03418816221952,1.0401937601266105
2005-08-11,0.9851113531960477,0.9851113531960477,0.9851113531960477,0.9851113531960477,1.0456914796799976,1.0488427419427984
2005-08-12,0.9850331697553179,0.9850331697553179,0.9850331697553179,0.9850331697553179,1.043890745005643,1.0476938843266905
2005-08-15,0.984954992519623,0.984954992519623,0.984954992519623,0.984954992519623,1.0454773896808682,1.050709571863445
2005-08-16,0.9848768214884707,0.9848768214884707,0.9848768214884707,0.9848768214884707,1.044619238795574,1.0488411923614378
2005-08-17,0.9847986566613683,0.9847986566613683,0.9847986566613683,0.9847986566613683,1.0385178647253748,1.0449136460485624
2005-08-18,0.9847204980378237,0.9847204980378237,0.9847204980378237,0.9847204980378237,1.0355194127655882,1.0433891532281172
2005-08-19,0.9846423456173444,0.9846423456173444,0.9846423456173444,0.9846423456173444,1.034984091672977,1.0438219141373908
2005-08-22,0.9845641993994383,0.9845641993994383,0.9845641993994383,0.9845641993994383,1.0384556014139181,1.047016183550101
2005-08-23,0.9844860593836129,0.9844860593836129,0.9844860593836129,0.9844860593836129,1.038644381021281,1.047312760192832
2005-08-24,0.9844079255693761,0.9844079255693761,0.9844079255693761,0.9844079255693761,1.0345355159116525,1.0440816775444364
2005-08-25,0.9843297979562357,0.9843297979562357,0.9843297979562357,0.9843297979562357,1.0370200630827555,1.0460408480916907
2005-08-26,0.9842516765436994,0.9842516765436994,0.9842516765436994,0.9842516765436994,1.0313750831926047,1.040577664700749
2005-08-29,0.9841735613312752,0.9841735613312752,0.9841735613312752,0.9841735613312752,1.0327603823030824,1.0423126367528175
2005-08-30,0.9840954523184711,0.9840954523184711,0.9840954523184711,0.9840954523184711,1.0299367002061317,1.0431203513246412
2005-08-31,0.984017349504795,0.984017349504795,0.984017349504795,0.984017349504795,1.042955256296513,1.0557776426130119
2005-09-01,0.9839392528897549,0.9839392528897549,0.9839392528897549,0.9839392528897549,1.0511682558303768,1.06008662566592
2005-09-02,0.9838611624728589,0.9838611624728589,0.9838611624728589,0.9838611624728589,1.0510879084085583,1.0599111578598228
2005-09-05,0.983783078253615,0.983783078253615,0.983783078253615,0.983783078253615,1.0510044887332877,1.0598270379266592
2005-09-06,0.9837050002315314,0.9837050002315314,0.9837050002315314,0.9837050002315314,1.058154681830101,1.0664474163977014
2005-09-07,0.9836269284061161,0.9836269284061161,0.9836269284061161,0.9836269284061161,1.0569945205062703,1.0642928254453021
2005-09-08,0.9835488627768775,0.9835488627768775,0.9835488627768775,0.9835488627768775,1.0545129445593604,1.0604976768052854
2005-09-09,0.9834708033433238,0.9834708033433238,0.9834708033433238,0.9834708033433238,1.0607938347506205,1.0664974854719524
2005-09-12,0.9833927501049632,0.9833927501049632,0.9833927501049632,0.9833927501049632,1.057545671594455,1.0623211195151192
2005-09-13,0.983314703061304,0.983314703061304,0.983314703061304,0.983314703061304,1.052324671197634,1.059285933493167
2005-09-14,0.9832366622118546,0.9832366622118546,0.9832366622118546,0.9832366622118546,1.0528978081081168,1.0575155769188507
2005-09-15,0.9831586275561235,0.9831586275561235,0.9831586275561235,0.9831586275561235,1.0544761953798356,1.0562927980059509
2005-09-16,0.9830805990936189,0.9830805990936189,0.9830805990936189,0.9830805990936189,1.0597488372778505,1.0588949295395804
2005-09-19,0.9830025768238495,0.9830025768238495,0.9830025768238495,0.9830025768238495,1.0583163374625013,1.0559007585409224
2005-09-20,0.9829245607463237,0.9829245607463237,0.9829245607463237,0.9829245607463237,1.05376494848075,1.0512771436729198
2005-09-21,0.9828465508605502,0.9828465508605502,0.9828465508605502,0.9828465508605502,1.052038015176682,1.0467452570481524
2005-09-22,0.9827685471660375,0.9827685471660375,0.9827685471660375,0.9827685471660375,1.0506416647431929,1.0486172093069008
2005-09-23,0.9826905496622941,0.9826905496622941,0.9826905496622941,0.9826905496622941,1.0485045829887687,1.0456911869352052
2005-09-26,0.9826125583488288,0.9826125583488288,0.9826125583488288,0.9826125583488288,1.0533882623623725,1.0487090620923039
2005-09-27,0.9825345732251503,0.9825345732251503,0.9825345732251503,0.9825345732251503,1.050587766394257,1.0474860413053895
2005-09-28,0.9824565942907671,0.9824565942907671,0.9824565942907671,0.9824565942907671,1.0537690693722148,1.048587246688732
2005-09-29,0.9823786215451885,0.9823786215451885,0.9823786215451885,0.9823786215451885,1.0623417158127562,1.055689083848496
2005-09-30,0.982300654987923,0.982300654987923,0.982300654987923,0.982300654987923,1.0624851673306968,1.0570619192679154
2005-10-03,0.9822226946184796,0.9822226946184796,0.9822226946184796,0.9822226946184796,1.0581869278902418,1.053241711653035
2005-10-04,0.9821447404363668,0.9821447404363668,0.9821447404363668,0.9821447404363668,1.0509877891313044,1.0460405480926769
2005-10-05,0.9820667924410941,0.9820667924410941,0.9820667924410941,0.9820667924410941,1.043150307680186,1.039144249291379
2005-10-06,0.9819888506321701,0.9819888506321701,0.9819888506321701,0.9819888506321701,1.0445954270462148,1.0365012342559505
2005-10-07,0.981910915009104,0.981910915009104,0.981910915009104,0.981910915009104,1.0447533389522194,1.0362710230576637
