Date,SPY,EFA,IEF,VNQ,GLD
2004-12-29,82.56829071044922,29.51911163330078,48.67244338989258,23.219030380249023,43.65999984741211
2004-12-30,82.41181182861328,29.52280044555664,48.85612106323242,23.330137252807617,43.83000183105469
2004-12-31,82.23494720458984,29.689546585083008,48.914268493652344,23.26841163635254,43.79999923706055
2005-01-03,81.84715270996094,29.476491928100586,49.01215744018555,22.996845245361328,43.02000045776367
2005-01-04,80.84700012207031,28.911413192749023,48.706974029541016,22.651222229003906,42.7400016784668
2005-01-05,80.28912353515625,28.89288330078125,48.787601470947266,21.89824104309082,42.66999816894531
2005-01-06,80.69729614257812,28.89288330078125,48.833675384521484,22.066940307617188,42.150001525878906
2005-01-07,80.58163452148438,28.763193130493164,48.79338455200195,22.017559051513672,41.84000015258789
2005-01-10,80.96265411376953,28.89288330078125,48.787601470947266,21.94761085510254,41.95000076293945
2005-01-11,80.40476989746094,28.837303161621094,48.885475158691406,21.725412368774414,42.209999084472656
2005-01-12,80.6700668334961,29.068899154663086,48.960330963134766,21.62255859375,42.599998474121094
2005-01-13,80.02373504638672,28.818769454956055,49.156097412109375,21.62255859375,42.599998474121094
2005-01-14,80.4455795288086,28.957735061645508,49.127315521240234,21.890005111694336,42.31999969482422
2005-01-17,80.4455795288086,28.957735061645508,49.127315521240234,21.890005111694336,42.31999969482422
2005-01-18,81.28244018554688,28.979955673217773,49.11004638671875,22.10396957397461,42.31999969482422
2005-01-19,80.43194580078125,28.679828643798828,49.13882064819336,22.124549865722656,42.2599983215332
2005-01-20,79.94213104248047,28.48899269104004,49.225181579589844,22.05459213256836,42.25
2005-01-21,79.45226287841797,28.602014541625977,49.323062896728516,22.075166702270508,42.7400016784668
2005-01-24,79.2957763671875,28.65203094482422,49.31734085083008,21.89824104309082,42.77000045776367
2005-01-25,79.52030944824219,28.66130256652832,49.13307189941406,21.48676300048828,42.2400016784668
2005-01-26,79.7584457397461,29.007749557495117,49.14459228515625,21.420923233032227,42.689998626708984
2005-01-27,79.89447784423828,29.05037498474121,49.069740295410156,21.268688201904297,42.619998931884766
2005-01-28,79.89447784423828,28.985523223876953,49.323062896728516,21.30161476135254,42.689998626708984
2005-01-31,80.3911361694336,29.124469757080078,49.340389251708984,21.276927947998047,42.220001220703125
2005-02-01,80.90142822265625,29.306039810180664,49.3062858581543,21.433269500732422,42.099998474121094
2005-02-02,81.14633178710938,29.3467960357666,49.312015533447266,21.671932220458984,42.15999984741211
2005-02-03,80.93544006347656,29.187469482421875,49.2311897277832,21.73776626586914,41.68000030517578
2005-02-04,81.79951477050781,29.337539672851562,49.485321044921875,22.03402328491211,41.470001220703125
2005-02-07,81.6906509399414,29.152265548706055,49.583492279052734,21.959945678710938,41.27000045776367
2005-02-08,81.78589630126953,29.152265548706055,49.62968826293945,22.01344871520996,41.2599983215332
2005-02-09,81.17355346679688,29.078157424926758,49.872314453125,22.15334129333496,41.310001373291016
2005-02-10,81.46613311767578,29.380151748657227,49.56040954589844,22.322040557861328,41.75
2005-02-11,82.16691589355469,29.58393669128418,49.496917724609375,22.387880325317383,42.08000183105469
2005-02-14,82.10567474365234,29.81369400024414,49.56040954589844,22.391992568969727,42.54999923706055
2005-02-15,82.41181182861328,30.013771057128906,49.485321044921875,22.490745544433594,42.58000183105469
2005-02-16,82.46622467041016,29.74883270263672,49.3062858581543,22.622419357299805,42.52000045776367
2005-02-17,81.79951477050781,29.80997657775879,49.19656753540039,22.60595703125,42.72999954223633
2005-02-18,81.9083480834961,29.958187103271484,48.948184967041016,22.408456802368164,42.75
2005-02-21,81.9083480834961,29.958187103271484,48.948184967041016,22.408456802368164,42.75
2005-02-22,80.69049835205078,29.88778305053711,48.95397186279297,21.766565322875977,43.56999969482422
2005-02-23,81.26879119873047,29.90260887145996,48.994384765625,21.684267044067383,43.41999816894531
2005-02-24,81.80633544921875,29.94891357421875,48.91355514526367,21.700725555419922,43.33000183105469
2005-02-25,82.61590576171875,30.29723358154297,48.98286437988281,22.01344871520996,43.5
2005-02-28,82.0716552734375,30.226831436157227,48.6651611328125,21.951717376708984,43.529998779296875
2005-03-01,82.4798583984375,30.393577575683594,48.66577911376953,22.182146072387695,43.220001220703125
2005-03-02,82.43902587890625,30.165699005126953,48.65996551513672,22.03402328491211,43.25
2005-03-03,82.4730453491211,30.180513381958008,48.63102722167969,22.15334129333496,42.970001220703125
2005-03-04,83.50041961669922,30.708545684814453,48.8510856628418,22.568918228149414,43.380001068115234
2005-03-07,83.54122161865234,30.578845977783203,48.86268615722656,22.6759033203125,43.470001220703125
2005-03-08,83.2282485961914,30.6622257232666,48.63102722167969,22.548343658447266,44.029998779296875
2005-03-09,82.30301666259766,30.52326774597168,48.26035690307617,21.910579681396484,44.02000045776367
2005-03-10,82.48665618896484,30.623310089111328,48.34725570678711,22.058698654174805,44.20000076293945
2005-03-11,81.9083480834961,30.615903854370117,48.14455795288086,21.811824798583984,44.43000030517578
2005-03-14,82.41861724853516,30.5177001953125,48.26035690307617,22.116310119628906,44.029998779296875
2005-03-15,81.73823547363281,30.3287353515625,48.1677360534668,22.08751106262207,44.060001373291016
2005-03-16,81.04430389404297,30.363943099975586,48.277713775634766,21.824169158935547,44.310001373291016
2005-03-17,81.2076187133789,30.3287353515625,48.46306228637695,22.05459213256836,43.81999969482422
2005-03-18,80.9664535522461,30.26759910583496,48.34145736694336,21.976411819458008,43.88999938964844
2005-03-21,80.66593170166016,30.061933517456055,48.283538818359375,21.828285217285156,43.09000015258789
2005-03-22,79.84630584716797,29.717344284057617,47.930274963378906,21.437395095825195,42.650001525878906
2005-03-23,79.91464233398438,29.51911163330078,48.04029083251953,21.400362014770508,42.41999816894531
2005-03-24,80.01023864746094,29.51353645324707,48.080833435058594,21.443662643432617,42.38999938964844
2005-03-25,80.01023864746094,29.51353645324707,48.080833435058594,21.443662643432617,42.38999938964844
2005-03-28,80.12635803222656,29.51353645324707,47.924442291259766,21.335405349731445,42.540000915527344
2005-03-29,79.59358978271484,29.207843780517578,48.121376037597656,21.343727111816406,42.560001373291016
2005-03-30,80.7205810546875,29.44684600830078,48.231380462646484,21.626873016357422,42.61000061035156
2005-03-31,80.5703353881836,29.43387222290039,48.46885299682617,21.576908111572266,42.81999969482422
2005-04-01,80.20832061767578,29.365327835083008,48.56706619262695,21.589397430419922,42.619998931884766
2005-04-04,80.34490203857422,29.374582290649414,48.543827056884766,21.49363136291504,42.400001525878906
2005-04-05,80.72744750976562,29.532068252563477,48.54962158203125,21.443662643432617,42.45000076293945
2005-04-06,81.0074691772461,29.615432739257812,48.694889068603516,21.556093215942383,42.630001068115234
2005-04-07,81.4446029663086,29.735870361328125,48.508975982666016,21.751781463623047,42.56999969482422
2005-04-08,80.59764862060547,29.735870361328125,48.561279296875,21.65185546875,42.689998626708984
2005-04-11,80.65909576416016,29.847030639648438,48.70652770996094,21.672679901123047,42.779998779296875
2005-04-12,81.07577514648438,29.921142578125,48.962188720703125,21.964149475097656,42.84000015258789
2005-04-13,80.1195297241211,29.606182098388672,48.98543167114258,21.98912811279297,42.900001525878906
2005-04-14,79.0744857788086,29.217113494873047,49.11328887939453,21.780929565429688,42.310001373291016
2005-04-15,77.96794128417969,28.859533309936523,49.432926177978516,21.94331932067871,42.400001525878906
2005-04-18,78.20702362060547,28.753934860229492,49.32826614379883,21.91000747680664,42.689998626708984
2005-04-19,78.82856750488281,29.13558578491211,49.613037109375,22.018274307250977,43.279998779296875
2005-04-20,77.72891998291016,28.763193130493164,49.583980560302734,21.964149475097656,43.400001525878906
2005-04-21,79.23841094970703,29.283809661865234,49.229496002197266,21.959972381591797,43.189998626708984
2005-04-22,78.9378662109375,29.180065155029297,49.43866729736328,22.13068962097168,43.38999938964844
2005-04-25,79.45697784423828,29.33382797241211,49.43866729736328,22.372207641601562,43.439998626708984
2005-04-26,78.6851577758789,28.96700096130371,49.41544723510742,22.401338577270508,43.63999938964844
2005-04-27,78.99250030517578,28.889179229736328,49.56656265258789,22.576229095458984,43.20000076293945
2005-04-28,78.00212097167969,28.500118255615234,49.868690490722656,22.522092819213867,43.0
2005-04-29,79.06078338623047,28.957735061645508,49.688533782958984,22.8218936920166,43.349998474121094
2005-05-02,79.50476837158203,28.948467254638672,49.73927307128906,22.805227279663086,42.880001068115234
2005-05-03,79.6413803100586,29.01146125793457,49.80336380004883,22.838542938232422,42.7599983215332
2005-05-04,80.25613403320312,29.356060028076172,49.79170608520508,22.859371185302734,42.900001525878906
2005-05-05,80.22880554199219,29.39867401123047,49.94913864135742,23.15082550048828,42.90999984741211
2005-05-06,79.97606658935547,29.270849227905273,49.593544006347656,22.859371185302734,42.52000045776367
2005-05-09,80.47470092773438,29.337539672851562,49.58775329589844,23.254919052124023,42.54999923706055
2005-05-10,79.6413803100586,28.92994499206543,49.76259231567383,23.254919052124023,42.63999938964844
2005-05-11,80.07855987548828,29.05963134765625,49.82672882080078,23.26741600036621,42.689998626708984
2005-05-12,79.19740295410156,28.698352813720703,49.873313903808594,23.03424072265625,42.15999984741211
2005-05-13,79.04032897949219,28.531606674194336,50.001583099365234,23.025917053222656,41.95000076293945
2005-05-16,79.77799224853516,28.646484375,50.00742721557617,23.13418197631836,41.880001068115234
2005-05-17,80.31072998046875,28.642780303955078,50.07149124145508,23.33819580078125,41.86000061035156
2005-05-18,81.13722229003906,28.96700096130371,50.23473358154297,23.567209243774414,42.04999923706055
2005-05-19,81.47872924804688,28.98737335205078,50.08317565917969,23.87948989868164,41.97999954223633
2005-05-20,81.36264038085938,28.86509132385254,50.07735824584961,23.929462432861328,41.650001525878906
2005-05-23,81.81344604492188,29.10409164428711,50.304710388183594,23.983591079711914,41.619998931884766
2005-05-24,81.62220764160156,29.02812957763672,50.43874740600586,23.650493621826172,41.72999954223633
2005-05-25,81.56069946289062,28.948467254638672,50.258087158203125,23.359025955200195,41.869998931884766
2005-05-26,81.99785614013672,28.96700096130371,50.2872314453125,23.25909423828125,41.689998626708984
2005-05-27,82.13445281982422,29.087427139282227,50.33965301513672,23.37982749938965,41.880001068115234
2005-05-30,82.13445281982422,29.087427139282227,50.33965301513672,23.37982749938965,41.880001068115234
2005-05-31,81.6085205078125,28.70762062072754,50.60197830200195,23.625507354736328,41.650001525878906
2005-06-01,82.30520629882812,28.881771087646484,50.914222717285156,23.896154403686523,41.529998779296875
2005-06-02,82.4828109741211,29.12818145751953,50.89665603637695,23.812877655029297,42.099998474121094
2005-06-03,82.06616973876953,28.855836868286133,50.60432434082031,23.81704330444336,42.16999816894531
2005-06-06,81.99102020263672,29.046661376953125,50.73881149291992,23.9960880279541,42.47999954223633
2005-06-07,82.05249786376953,29.194887161254883,50.8849983215332,24.200105667114258,42.380001068115234
2005-06-08,81.9022216796875,29.087427139282227,50.7913818359375,24.300046920776367,42.34000015258789
2005-06-09,82.29154968261719,29.202289581298828,50.76216506958008,24.325021743774414,42.27000045776367
2005-06-10,82.10027313232422,29.091135025024414,50.44061279296875,24.27505874633789,42.619998931884766
2005-06-13,82.35986328125,28.991077423095703,50.306129455566406,24.387493133544922,42.779998779296875
2005-06-14,82.55111694335938,28.957735061645508,50.247650146484375,24.58734130859375,42.599998474121094
2005-06-15,82.70821380615234,29.13002586364746,50.23011779785156,24.641469955444336,42.7400016784668
2005-06-16,82.91992950439453,29.224525451660156,50.387996673583984,24.666452407836914,43.459999084472656
2005-06-17,83.22716522216797,29.663604736328125,50.3294792175293,24.9454288482666,43.630001068115234
2005-06-20,83.25460815429688,29.38570785522461,50.25345230102539,24.924610137939453,43.65999984741211
2005-06-21,83.3026351928711,29.6080265045166,50.41138458251953,24.71225357055664,43.810001373291016
2005-06-22,83.37120056152344,29.51911163330078,50.7913818359375,24.67477798461914,43.720001220703125
2005-06-23,82.1985092163086,29.185617446899414,50.73881149291992,24.58734130859375,44.02000045776367
2005-06-24,81.59503173828125,29.180065155029297,50.861568450927734,24.537372589111328,43.900001525878906
2005-06-27,81.71157836914062,29.113359451293945,50.90251541137695,24.505382537841797,43.90999984741211
2005-06-28,82.39739990234375,29.280094146728516,50.686195373535156,24.627470016479492,43.45000076293945
2005-06-29,82.17792510986328,29.157825469970703,50.668643951416016,24.707454681396484,43.630001068115234
2005-06-30,81.7321548461914,29.118911743164062,50.84406661987305,24.711658477783203,43.439998626708984
2005-07-01,81.97216033935547,29.080007553100586,50.40647506713867,24.92215919494629,42.70000076293945
2005-07-04,81.97216033935547,29.080007553100586,50.40647506713867,24.92215919494629,42.70000076293945
2005-07-05,82.63053131103516,29.113359451293945,50.2012825012207,25.237892150878906,42.279998779296875
2005-07-06,81.93792724609375,29.035554885864258,50.30680847167969,25.174747467041016,42.25
2005-07-07,82.26023864746094,28.874366760253906,50.42408752441406,25.200000762939453,42.36000061035156
2005-07-08,83.19972229003906,29.263429641723633,50.242340087890625,25.629404067993164,42.2599983215332
2005-07-11,83.62494659423828,29.474632263183594,50.218849182128906,25.940927505493164,42.540000915527344
2005-07-12,83.84440612792969,29.78032684326172,50.08985137939453,25.936725616455078,42.63999938964844
2005-07-13,83.96096801757812,29.54134178161621,50.042938232421875,25.785181045532227,42.349998474121094
2005-07-14,84.29013061523438,29.62470817565918,49.9784049987793,25.35576629638672,41.900001525878906
2005-07-15,84.24217224121094,29.546894073486328,49.990150451660156,25.46101951599121,42.04999923706055
2005-07-18,83.9061279296875,29.46352767944336,49.90805435180664,25.528366088867188,42.0099983215332
2005-07-19,84.36561584472656,29.530223846435547,49.9784049987793,25.72203254699707,41.88999938964844
2005-07-20,84.65361022949219,29.730308532714844,50.07223129272461,25.949352264404297,42.20000076293945
2005-07-21,84.15985870361328,29.79144859313965,49.7027702331543,25.583093643188477,42.459999084472656
2005-07-22,84.72219848632812,29.763654708862305,49.9373893737793,25.785181045532227,42.45000076293945
2005-07-25,84.482177734375,29.68029022216797,49.849422454833984,25.785181045532227,42.5099983215332
2005-07-26,84.58502960205078,29.59135627746582,49.884544372558594,26.07143783569336,42.25
2005-07-27,84.89363861083984,29.93039321899414,49.81420135498047,26.143007278442383,42.439998626708984
2005-07-28,85.42855834960938,30.13604736328125,50.03122329711914,26.50925636291504,42.75
2005-07-29,84.85939025878906,29.99154281616211,49.73212432861328,26.47559356689453,42.81999969482422
2005-08-01,84.79762268066406,30.286121368408203,49.63265609741211,26.458744049072266,43.130001068115234
2005-08-02,85.30513000488281,30.50288963317871,49.585609436035156,26.648183822631836,43.13999938964844
2005-08-03,85.5313949584961,30.730764389038086,49.70915985107422,26.58503532409668,43.529998779296875
2005-08-04,84.84561157226562,30.480648040771484,49.673824310302734,26.13459014892578,43.68000030517578
2005-08-05,84.26956176757812,30.369489669799805,49.40908432006836,25.229467391967773,43.599998474121094
2005-08-08,84.11182403564453,30.441747665405273,49.2796745300293,24.320146560668945,43.349998474121094
2005-08-09,84.61933135986328,30.83081817626953,49.420867919921875,24.433822631835938,43.34000015258789
2005-08-10,84.57817077636719,31.042020797729492,49.397369384765625,24.669565200805664,43.650001525878906
2005-08-11,84.91419982910156,31.54224395751953,49.609100341796875,24.997936248779297,44.45000076293945
2005-08-12,84.39303588867188,31.347721099853516,49.8091926574707,24.976884841918945,44.4900016784668
2005-08-15,84.91419982910156,31.403301239013672,49.74447250366211,25.212644577026367,44.130001068115234
2005-08-16,83.81008911132812,31.064252853393555,49.97978210449219,25.359994888305664,44.54999923706055
2005-08-17,83.80323791503906,30.986438751220703,49.78559494018555,25.15789794921875,43.90999984741211
2005-08-18,83.7964096069336,30.65294647216797,50.05043029785156,24.98951530456543,43.83000183105469
2005-08-19,83.98835754394531,30.803014755249023,50.02095031738281,24.90110969543457,43.599998474121094
2005-08-22,83.98835754394531,31.142074584960938,50.06214904785156,24.976884841918945,43.70000076293945
2005-08-23,83.8306655883789,31.008670806884766,50.156280517578125,25.08213233947754,43.7599983215332
2005-08-24,83.0831527709961,30.680742263793945,50.179832458496094,25.1705322265625,43.59000015258789
2005-08-25,83.38492584228516,30.79745864868164,50.20923614501953,25.200000762939453,43.72999954223633
2005-08-26,82.81572723388672,30.697418212890625,50.12687301635742,24.888490676879883,43.61000061035156
2005-08-29,83.45349884033203,30.680742263793945,50.162139892578125,24.892683029174805,43.56999969482422
2005-08-30,83.01459503173828,30.591815948486328,50.39751434326172,24.96847152709961,43.0099983215332
2005-08-31,84.0638427734375,31.142074584960938,50.72697830200195,25.402076721191406,43.400001525878906
2005-09-01,84.00212860107422,31.514463424682617,50.77655029296875,25.629404067993164,44.220001220703125
2005-09-02,83.85124969482422,31.625625610351562,50.78837966918945,25.56205177307129,44.25
2005-09-05,83.85124969482422,31.625625610351562,50.78837966918945,25.56205177307129,44.25
2005-09-06,84.83195495605469,32.014686584472656,50.6290168762207,26.10933494567871,44.27000045776367
2005-09-07,84.97593688964844,31.92577362060547,50.4637451171875,26.05460548400879,44.33000183105469
2005-09-08,84.69477844238281,31.68120574951172,50.4637451171875,25.88620376586914,44.599998474121094
2005-09-09,85.44912719726562,32.09806442260742,50.50505065917969,26.016719818115234,44.84000015258789
2005-09-12,85.27766418457031,31.84794807434082,50.34572219848633,25.936725616455078,44.88999938964844
2005-09-13,84.80448150634766,31.631181716918945,50.4991569519043,25.738853454589844,44.560001373291016
2005-09-14,84.49588012695312,31.653413772583008,50.39295959472656,25.717811584472656,44.959999084472656
2005-09-15,84.45474243164062,31.675642013549805,50.23948669433594,25.73044204711914,45.41999816894531
2005-09-16,85.05529022216797,32.031368255615234,50.04469680786133,25.785181045532227,45.81999969482422
2005-09-19,84.77291107177734,31.820148468017578,50.14503860473633,25.583093643188477,46.25
2005-09-20,84.05667877197266,31.703441619873047,50.103736877441406,25.38524627685547,46.22999954223633
2005-09-21,83.2715835571289,31.736780166625977,50.33389663696289,24.82534408569336,47.060001373291016
2005-09-22,83.56769561767578,31.703441619873047,50.36930847167969,24.960046768188477,46.36000061035156
2005-09-23,83.63652801513672,31.570043563842773,50.0919189453125,24.981094360351562,46.279998779296875
2005-09-26,83.73296356201172,31.914649963378906,49.96205520629883,25.17952537536621,46.56999969482422
2005-09-27,83.7123031616211,31.7923641204834,49.99155044555664,25.11565589904785,46.25
2005-09-28,83.7949447631836,32.12029266357422,50.0919189453125,24.872936248779297,46.79999923706055
2005-09-29,84.47674560546875,32.50379943847656,49.97980499267578,25.33708381652832,47.099998474121094
2005-09-30,84.73848724365234,32.292598724365234,49.83814239501953,25.741641998291016,46.70000076293945
2005-10-03,84.43545532226562,32.18143844604492,49.64684295654297,25.66498565673828,46.41999816894531
2005-10-04,83.48503112792969,31.970226287841797,49.67052459716797,25.23064422607422,46.45000076293945
2005-10-05,82.38999938964844,31.692325592041016,49.78898239135742,24.838869094848633,46.36000061035156
2005-10-06,82.09385681152344,31.54224395751953,49.72379684448242,24.804790496826172,47.209999084472656
2005-10-07,82.37622833251953,31.653413772583008,49.78898239135742,24.54930877685547,47.36000061035156
2005-10-10,81.68064880371094,31.49778175354004,49.80079650878906,24.23418426513672,47.369998931884766
2005-10-11,81.56353759765625,31.536699295043945,49.70604705810547,24.127721786499023,47.38999938964844
2005-10-12,80.92303466796875,31.325477600097656,49.51658248901367,23.69337272644043,46.849998474121094
2005-10-13,80.87483978271484,31.258779525756836,49.4395866394043,23.697629928588867,47.02000045776367
2005-10-14,81.72882080078125,31.553361892700195,49.4395866394043,24.24695587158203,46.79999923706055
2005-10-17,82.0318832397461,31.236547470092773,49.38037872314453,24.38749122619629,47.2599983215332
2005-10-18,81.14344787597656,30.875274658203125,49.451419830322266,24.15328598022461,47.0
2005-10-19,82.4933090209961,31.125396728515625,49.51066970825195,24.42580795288086,46.34000015258789
2005-10-20,81.04012298583984,30.413959503173828,49.54029083251953,24.038305282592773,45.97999954223633
2005-10-21,81.35691833496094,30.547353744506836,49.75937271118164,24.268247604370117,46.52000045776367
2005-10-24,82.61725616455078,31.025341033935547,49.54618453979492,24.76222801208496,46.38999938964844
2005-10-25,82.45197296142578,31.05868911743164,49.315242767333984,24.660011291503906,47.060001373291016
2005-10-26,82.21094512939453,31.003114700317383,49.12577438354492,24.408781051635742,46.93000030517578
2005-10-27,81.33626556396484,30.941972732543945,49.23823547363281,24.144763946533203,47.18000030517578
2005-10-28,82.50708770751953,31.208763122558594,49.18497085571289,24.872936248779297,47.220001220703125
2005-10-31,82.7343521118164,31.264339447021484,49.22047805786133,25.00068473815918,46.400001525878906
2005-11-01,82.98233032226562,31.531129837036133,49.189605712890625,24.447093963623047,45.72999954223633
2005-11-02,83.85003662109375,31.964670181274414,49.088558197021484,24.672786712646484,46.130001068115234
2005-11-03,84.20818328857422,31.94800567626953,48.91623306274414,24.60041046142578,45.959999084472656
2005-11-04,84.09796905517578,31.653413772583008,48.89249801635742,24.459869384765625,45.5099983215332
2005-11-07,84.18060302734375,31.836824417114258,48.98163604736328,24.574848175048828,45.77000045776367
2005-11-08,84.18060302734375,31.759016036987305,49.22524642944336,24.5067081451416,45.90999984741211
2005-11-09,84.29085540771484,31.736780166625977,48.96379852294922,24.783517837524414,46.560001373291016
2005-11-10,84.94508361816406,31.6978816986084,49.24307632446289,25.371150970458984,46.47999954223633
2005-11-11,85.2343521118164,31.8646240234375,49.302486419677734,25.473352432250977,46.79999923706055
2005-11-14,85.18616485595703,31.675642013549805,49.082618713378906,25.452062606811523,46.619998931884766
2005-11-15,84.87621307373047,31.503341674804688,49.24898910522461,25.439294815063477,46.65999984741211
2005-11-16,85.04838562011719,31.447769165039062,49.49863052368164,25.294506072998047,47.779998779296875
2005-11-17,85.84040832519531,31.98689842224121,49.59366989135742,25.711833953857422,48.47999954223633
2005-11-18,86.17787170410156,32.209228515625,49.47480773925781,25.80550193786621,48.459999084472656
2005-11-21,86.61175537109375,32.253692626953125,49.569881439208984,25.933258056640625,48.9900016784668
2005-11-22,86.98367309570312,32.35930252075195,49.74220275878906,26.265411376953125,49.31999969482422
2005-11-23,87.48643493652344,32.51491165161133,49.61149215698242,26.380386352539062,49.150001525878906
2005-11-24,87.48643493652344,32.51491165161133,49.61149215698242,26.380386352539062,49.150001525878906
2005-11-25,87.55531311035156,32.20366287231445,49.760066986083984,26.469797134399414,49.41999816894531
2005-11-28,86.9354476928711,32.28703308105469,49.825408935546875,26.18023681640625,49.7400016784668
2005-11-29,86.83905792236328,32.23702621459961,49.55206298828125,26.197282791137695,49.79999923706055
2005-11-30,86.37075805664062,31.98689842224121,49.528297424316406,26.03971290588379,49.099998474121094
2005-12-01,87.25228118896484,32.58716583251953,49.41682052612305,26.418712615966797,50.16999816894531
2005-12-02,87.3624496459961,32.709449768066406,49.458553314208984,26.286710739135742,50.31999969482422
2005-12-05,87.17650604248047,32.85395431518555,49.30949783325195,26.188764572143555,50.779998779296875
2005-12-06,87.34180450439453,32.95401382446289,49.54204559326172,26.103588104248047,50.88999938964844
2005-12-07,86.8321533203125,32.73725891113281,49.5121955871582,25.967336654663086,51.31999969482422
2005-12-08,86.77709197998047,32.731689453125,49.72685623168945,26.16321563720703,51.900001525878906
2005-12-09,87.00431823730469,33.05961227416992,49.506229400634766,26.231351852416992,52.400001525878906
2005-12-12,87.08698272705078,33.47646713256836,49.39298629760742,26.248374938964844,52.560001373291016
2005-12-13,87.67924499511719,33.63765335083008,49.5121955871582,26.37612533569336,51.650001525878906
2005-12-14,88.02362823486328,33.62097930908203,49.82224655151367,26.42723274230957,50.349998474121094
2005-12-15,87.76880645751953,33.309730529785156,49.75666427612305,26.227096557617188,50.2400016784668
2005-12-16,87.486328125,33.570953369140625,49.84612274169922,26.320777893066406,50.09000015258789
2005-12-19,87.0362777709961,33.509822845458984,49.87591552734375,25.975845336914062,50.220001220703125
2005-12-20,87.11935424804688,33.515377044677734,49.792423248291016,26.00990867614746,49.040000915527344
2005-12-21,87.2578125,33.67655944824219,49.72685623168945,26.167476654052734,49.369998931884766
2005-12-22,87.71479034423828,33.871097564697266,49.92362594604492,26.31651496887207,50.13999938964844
2005-12-23,87.76323699951172,33.85411071777344,50.0428466796875,26.40593719482422,50.119998931884766
2005-12-26,87.76323699951172,33.85411071777344,50.0428466796875,26.40593719482422,50.119998931884766
2005-12-27,86.87013244628906,33.54275131225586,50.28133773803711,26.286556243896484,50.63999938964844
2005-12-28,87.06400299072266,33.786190032958984,50.12697982788086,26.25593376159668,51.470001220703125
2005-12-29,86.67626190185547,33.797508239746094,50.18680191040039,26.12036895751953,51.470001220703125
2005-12-30,86.20543670654297,33.64464569091797,50.20478439331055,26.04602813720703,51.58000183105469
2006-01-02,86.20543670654297,33.64464569091797,50.20478439331055,26.04602813720703,51.58000183105469
2006-01-03,87.72171020507812,34.771236419677734,50.198768615722656,26.5708065032959,53.119998931884766
2006-01-04,88.13711547851562,35.05995178222656,50.28853988647461,26.7675838470459,53.29999923706055
2006-01-05,88.19251251220703,34.88444900512695,50.30048370361328,26.97312355041504,52.34000015258789
2006-01-06,88.92638397216797,35.354347229003906,50.23470687866211,27.226762771606445,53.720001220703125
2006-01-09,89.15486145019531,35.3713264465332,50.25864791870117,27.458528518676758,54.599998474121094
