Date,EW_gross,60_40_gross
2005-04-27,1.006646175979986,1.013655230634774
2005-04-28,1.0012230886055575,1.0103689020642659
2005-04-29,1.0107281633294884,1.0175859451668874
2005-05-02,1.0096657815047427,1.0189306314842492
2005-05-03,1.0104424612369756,1.0205475367117771
2005-05-04,1.0152013750139115,1.0246379936635135
2005-05-05,1.0187046986409931,1.0287737513672888
2005-05-06,1.0113099901617069,1.021711403036166
2005-05-09,1.0166508969395727,1.0269391824900809
2005-05-10,1.0128675214175142,1.0234073372446368
2005-05-11,1.0154949218201894,1.0260856702791397
2005-05-12,1.006368292287753,1.019603632075863
2005-05-13,1.0042420083191599,1.0189896087943038
2005-05-16,1.00755762400719,1.0227175993584756
2005-05-17,1.0108163296794652,1.0263851674897027
2005-05-18,1.0187457047089425,1.0341742276605699
2005-05-19,1.0214925613051389,1.0366828524483054
2005-05-20,1.0191375747059803,1.0358988070821544
2005-05-23,1.0231940775432053,1.0411117405297563
2005-05-24,1.0204255137566622,1.0382991934567884
2005-05-25,1.0171500665424538,1.0335257978494592
2005-05-26,1.016743825376544,1.034121545889271
2005-05-27,1.0201226054846158,1.0368313407957368
2005-05-30,1.0201226054846158,1.0368313407957368
2005-05-31,1.0182385033065753,1.0371356727635965
2005-06-01,1.0242151335680136,1.045100610163641
2005-06-02,1.0284321157729046,1.0464629605753462
2005-06-03,1.024666303305264,1.0410808462161607
2005-06-06,1.0294256087552882,1.0449390137126484
2005-06-07,1.032489607625795,1.0491433698201051
2005-06-08,1.031629618450348,1.048081727495327
2005-06-09,1.0331771974704536,1.049879742334937
2005-06-10,1.031888172575057,1.0455012678518638
2005-06-13,1.033011166384582,1.0452966114836966
2005-06-14,1.0338369820018514,1.046768952592656
2005-06-15,1.0365232754900189,1.0487277201215341
2005-06-16,1.0420801105278343,1.051475659816126
2005-06-17,1.0489143992394505,1.0573048302114332
2005-06-20,1.0466707951701355,1.0545788074406188
2005-06-21,1.0479684897095918,1.0558242918190517
2005-06-22,1.0483431321232484,1.0582273369814699
2005-06-23,1.0435036894544065,1.0516706305549675
2005-06-24,1.041443732485951,1.0506769471647806
2005-06-27,1.0412086780155545,1.0505610757276505
2005-06-28,1.0421199044923855,1.0527885583578516
2005-06-29,1.0421627054673845,1.0518867040205906
2005-06-30,1.0406034475177042,1.0519575149322415
2005-07-01,1.037373215962219,1.050465696492872
2005-07-04,1.037373215962219,1.050465696492872
2005-07-05,1.0390203074233593,1.0533445362364655
2005-07-06,1.0364924303310972,1.0513741062478887
2005-07-07,1.037388275672119,1.0522257655868168
2005-07-08,1.0448510191608862,1.0595330910803178
2005-07-11,1.0512541994361722,1.064523443716774
2005-07-12,1.0539065477826437,1.0661617448331069
2005-07-13,1.0496454317854782,1.0631016757071587
2005-07-14,1.045063823087479,1.0604465080271308
2005-07-15,1.0460604202952737,1.0607480683599322
2005-07-18,1.0446464507506803,1.0591676712398357
2005-07-19,1.04754637357993,1.0630118710357135
2005-07-20,1.0534765195664082,1.0678552599521725
2005-07-21,1.0494505310099675,1.0608825285574524
2005-07-22,1.0532563216234092,1.0657812417772823
2005-07-25,1.0519959959489167,1.0638290780887298
2005-07-26,1.0528194885118416,1.066113458614574
2005-07-27,1.0572280736619957,1.0693179824846142
2005-07-28,1.0654410853589975,1.0769944958052524
2005-07-29,1.0618038633479705,1.0716773116318818
2005-08-01,1.0647131538609795,1.0726335181325195
2005-08-02,1.068883530188432,1.0765816395508858
2005-08-03,1.0730063208170313,1.0793241221124097
2005-08-04,1.0664899313177687,1.0718721943731364
2005-08-05,1.0553493879597071,1.0599255088837756
2005-08-08,1.0460857411474558,1.0512816896759323
2005-08-09,1.0515512627783663,1.0574254958816125
2005-08-10,1.0563229609313816,1.0606104080587824
2005-08-11,1.0681564262274834,1.0695136620335886
2005-08-12,1.0664014572635494,1.068426424790381
2005-08-15,1.0681071861732265,1.071587015689685
2005-08-16,1.067315213272447,1.0697665245464323
2005-08-17,1.061166282515087,1.065846114305225
2005-08-18,1.0581864400403012,1.064375223068492
2005-08-19,1.0577235249373003,1.064901304186961
2005-08-22,1.0613551114575694,1.068244453650054
2005-08-23,1.0616324636178,1.0686320660355944
2005-08-24,1.0575168984100483,1.0654199904360768
2005-08-25,1.060140593711322,1.0675038655953943
2005-08-26,1.0544535232976324,1.0620127069614818
2005-08-29,1.0559536872653144,1.0638679993065476
2005-08-30,1.0531501406671129,1.0647765436803798
2005-08-31,1.0665459260410504,1.0777814424371963
2005-09-01,1.0750878424848749,1.082551303440879
2005-09-02,1.0750909829710231,1.0824579118565665
2005-09-05,1.0750909829710231,1.0824579118565665
2005-09-06,1.084276814495782,1.0909295823643257
2005-09-07,1.0831741365920737,1.08881219782829
2005-09-08,1.080717179582823,1.0850161464858668
2005-09-09,1.0879161110925353,1.0912536463613907
2005-09-12,1.0846711023985691,1.0870666228961234
2005-09-13,1.079402241819617,1.0840468332197906
2005-09-14,1.0800758088653744,1.0823213090970385
2005-09-15,1.0817807674230733,1.0811558389389937
2005-09-16,1.0872756546239886,1.083905000404737
2005-09-19,1.085892390332802,1.0809261376473758
2005-09-20,1.081308273849444,1.0762784797038112
2005-09-21,1.0796221050558008,1.071724401896538
2005-09-22,1.0782751665280412,1.0737265176286095
2005-09-23,1.0761671651713773,1.0708151660792802
2005-09-26,1.081265131734517,1.073990549586043
2005-09-27,1.0784766890533328,1.0728237950773172
2005-09-28,1.081827828949686,1.0740364284868456
2005-09-29,1.0911117550201712,1.081395636150599
2005-09-30,1.0913823224001715,1.0828875938965168
2005-10-03,1.0870540638869373,1.0790603752735544
2005-10-04,1.079744658888408,1.0717682437065954
2005-10-05,1.0717784773123826,1.0647872770890772
2005-10-06,1.073348559195381,1.0621638516833063
2005-10-07,1.073595689301561,1.0620118627054786
2005-10-10,1.068067355888895,1.0565490302474398
2005-10-11,1.0667703492272511,1.05477459917588
2005-10-12,1.0565806330653948,1.0462990992107315
2005-10-13,1.0564812284179883,1.0451160726403772
2005-10-14,1.0646127947661057,1.0541381589966563
2005-10-17,1.066336172666862,1.0535196691662245
2005-10-18,1.058645511472132,1.04738415616292
2005-10-19,1.0635518665407948,1.0554303097695648
2005-10-20,1.0500433016493145,1.0437911943171487
2005-10-21,1.0571895530502429,1.0493665216135106
2005-10-24,1.0665804432240542,1.0583752064273406
2005-10-25,1.0675891330881033,1.0553321925322776
2005-10-26,1.0629970086662799,1.0505648390486313
2005-10-27,1.059636005017673,1.0466052309150273
2005-10-28,1.0708556737598587,1.0572828407080173
2005-10-31,1.0693622997951333,1.0596331495006457
2005-11-01,1.0638703169132722,1.0571183473628731
2005-11-02,1.072409011625548,1.0633190746580492
2005-11-03,1.0710406205384766,1.061999518586346
2005-11-04,1.0653604350313257,1.0583439249318372
2005-11-07,1.0694116378710394,1.0615450687233712
2005-11-08,1.0700140339609236,1.0625496338672276
2005-11-09,1.0744545275025599,1.0628215404060248
2005-11-10,1.08181097250071,1.0716760265993357
2005-11-11,1.0863081354359754,1.074914167199646
2005-11-14,1.0829104213726073,1.0714200532900422
2005-11-15,1.0817558306472905,1.0708204402071804
2005-11-16,1.0868710688714138,1.0718283928413799
2005-11-17,1.0998107014051,1.0818602280661018
2005-11-18,1.1023876910351034,1.0839659052755903
2005-11-21,1.1077285724618406,1.087263091437615
2005-11-22,1.1145054016536888,1.0932058040673152
2005-11-23,1.1164874878394186,1.0953291616383678
2005-11-24,1.1164874878394186,1.0953291616383678
2005-11-25,1.117177915342482,1.0954590562905067
2005-11-28,1.1154705396523505,1.0926539626820617
2005-11-29,1.1140676890746213,1.0898173502151367
2005-11-30,1.1065584865488276,1.085430746188777
2005-12-01,1.1205164476930218,1.0939028637951707
2005-12-02,1.1213797228240183,1.094276238400289
2005-12-05,1.122432122815424,1.092643086164358
2005-12-06,1.124355970803998,1.0950728572174266
2005-12-07,1.122155658756925,1.0909475065288585
2005-12-08,1.1271776151384734,1.0943099382297359
2005-12-09,1.1317852959609247,1.0957036409477778
2005-12-12,1.1351747866170292,1.0978145841673528
2005-12-13,1.135534047445055,1.102493430163768
2005-12-14,1.1324593606690165,1.1064386765637086
2005-12-15,1.1271990022474025,1.1014914697763671
2005-12-16,1.1287785455136763,1.1040885586459352
2005-12-19,1.1249686644396188,1.099921181724905
2005-12-20,1.1198528548665558,1.0997200431176832
2005-12-21,1.1238548255195207,1.1018803365852
2005-12-22,1.1320055609959616,1.1073065976673173
2005-12-23,1.1332368490416107,1.1091281721753041
2005-12-26,1.1332368490416107,1.1091281721753041
2005-12-27,1.1312526421803517,1.1059418749589913
2005-12-28,1.1361498187683254,1.1064252286910943
2005-12-29,1.1343120934098685,1.1048996667339652
2005-12-30,1.1319739855449902,1.1022288560561395
2006-01-02,1.1319739855449902,1.1022288560561395
2006-01-03,1.1548308029530738,1.1178772460303443
2006-01-04,1.1607482788791614,1.1232473544492423
2006-01-05,1.1573888994382926,1.1240962498113833
2006-01-06,1.1704098975793287,1.1305207929168792
2006-01-09,1.1770622329943732,1.1333502086517295
2006-01-10,1.1733336879905734,1.1310846813181372
2006-01-11,1.1779114967013231,1.132963041156528
2006-01-12,1.174803055733972,1.1312032787884856
2006-01-13,1.177987619043418,1.1310711207271518
2006-01-16,1.177987619043418,1.1310711207271518
2006-01-17,1.172961038098042,1.12724797210447
2006-01-18,1.1638514771888107,1.1234285503600572
2006-01-19,1.17628509138713,1.1285542175069851
2006-01-20,1.164880404467282,1.1195716062605836
2006-01-23,1.1723555703780042,1.1243909338796785
2006-01-24,1.1749897475815545,1.1267043662022826
2006-01-25,1.176420717955866,1.1250241977966517
2006-01-26,1.1796923367783783,1.12870974407776
2006-01-27,1.1848897342716715,1.134855187834858
2006-01-30,1.1886701667214592,1.1337018897223219
2006-01-31,1.1882167782069644,1.1335164284505608
2006-02-01,1.1909746588677117,1.1354487286596762
2006-02-02,1.1850385032401423,1.1286679040842396
2006-02-03,1.1798956068593538,1.1263527915716685
2006-02-06,1.1816427432069259,1.1268178324436458
2006-02-07,1.1668243737564776,1.1208386665229497
2006-02-08,1.1695839803421921,1.122409940987914
2006-02-09,1.176753131574171,1.1239799313780565
2006-02-10,1.170368434887358,1.122792151893031
2006-02-13,1.164077830030226,1.1211426896789862
2006-02-14,1.173411317231275,1.1265922364669885
2006-02-15,1.1714702125102328,1.128156975415565
2006-02-16,1.180240553833464,1.133303967194626
2006-02-17,1.1841431895872971,1.1359902952227288
2006-02-20,1.1841431895872971,1.1359902952227288
2006-02-21,1.183707141166301,1.1346366953189384
2006-02-22,1.1914224025427473,1.141975943542032
2006-02-23,1.1876981351451366,1.1407457151674973
2006-02-24,1.1919002219683559,1.140330896241467
2006-02-27,1.190604035232425,1.1403716044061525
2006-02-28,1.1898929851525526,1.1370906503215463
2006-03-01,1.1954929760172426,1.141872048908515
2006-03-02,1.1965000817954239,1.1393157328664225
2006-03-03,1.190564615095284,1.1349568828657308
2006-03-06,1.1876753247803817,1.1357178026914356
2006-03-07,1.180462080587099,1.1300829800857635
2006-03-08,1.178893068063249,1.1327220675025786
2006-03-09,1.180387349518807,1.133246088381515
2006-03-10,1.1861059515459924,1.1400067699989709
2006-03-13,1.1888693481529498,1.1404345030832315
2006-03-14,1.199412138137221,1.149508404371349
2006-03-15,1.2065403919780042,1.1548729620064209
2006-03-16,1.212827947447945,1.1614338425381998
2006-03-17,1.2149122133467836,1.1638748872392446
2006-03-20,1.2116126844237958,1.1609550066256844
2006-03-21,1.2022818381479343,1.152488301912075
2006-03-22,1.2064741393219485,1.157123944186119
2006-03-23,1.2028753946256479,1.1532928392225188
2006-03-24,1.210120090194646,1.1569921893644304
2006-03-27,1.2089847928876012,1.1525766842319853
2006-03-28,1.205257284693574,1.1492510181590398
2006-03-29,1.2185500472031323,1.1575601974501781
2006-03-30,1.2233716914089783,1.1552543272829234
2006-03-31,1.2203044857938203,1.154499472543798
2006-04-03,1.2198656766776053,1.1523582344226166
2006-04-04,1.221124000899369,1.1541270146733245
2006-04-05,1.2260574678718392,1.1580240271611872
2006-04-06,1.22692252178011,1.1557387778402273
2006-04-07,1.2139505819550485,1.1451567891117973
2006-04-10,1.216952301584412,1.1443235335965538
2006-04-11,1.2107013362880712,1.141135492313688
2006-04-12,1.2111232852183251,1.1393738301274574
2006-04-13,1.2072474974863237,1.1342480096779621
2006-04-14,1.2072474974863237,1.1342480096779621
2006-04-17,1.214965476344251,1.1363112760137117
2006-04-18,1.2335194352606422,1.1515683017442173
2006-04-19,1.2455983990535406,1.1551159553096344
2006-04-20,1.2339761236961757,1.1542482823000448
2006-04-21,1.2452973923011608,1.1568418232695632
2006-04-24,1.238016611612419,1.1560384250608646
2006-04-25,1.237942695484152,1.1502761476666505
2006-04-26,1.2420883218269565,1.150825325887828
2006-04-27,1.2432817291642733,1.1550557010969076
2006-04-28,1.2539101205517849,1.1575154270934394
2006-05-01,1.2476506980449324,1.1502346639751613
2006-05-02,1.256529598828357,1.1538863466163614
2006-05-03,1.2538856477200253,1.1514541730903245
2006-05-04,1.2639652607804686,1.1570321014743856
2006-05-05,1.2758399655914396,1.1667024687003813
2006-05-08,1.2749477804042715,1.1674785605855318
2006-05-09,1.2847659659051405,1.1690550411409748
2006-05-10,1.2856085288859438,1.1675893065165441
2006-05-11,1.277087443485988,1.1572867447174364
2006-05-12,1.2665886166084181,1.1466132064069365
2006-05-15,1.255731451183965,1.1492352258373426
2006-05-16,1.259439313939069,1.1493987756101407
2006-05-17,1.2394912518318557,1.1320767044810085
2006-05-18,1.234827484154002,1.131720937019653
2006-05-19,1.2313625847261003,1.1347126971706427
2006-05-22,1.2226954380125672,1.1280046323538842
2006-05-23,1.2221815364745396,1.1237153741248005
2006-05-24,1.2161961529731915,1.1264012541698472
2006-05-25,1.229086792569421,1.1357271396418358
2006-05-26,1.2370043785594815,1.1418360819617481
2006-05-29,1.2370043785594815,1.1418360819617481
2006-05-30,1.226642236165576,1.1320381009408385
2006-05-31,1.2275458951115954,1.1352304867424392
2006-06-01,1.229997488606085,1.1437806385217415
2006-06-02,1.241338817769803,1.1526567049682173
2006-06-05,1.232239904015114,1.1445141972120467
2006-06-06,1.2230315045107067,1.1388362234996405
2006-06-07,1.2181839891694362,1.1349955961545801
2006-06-08,1.2070433288720084,1.1299184798138573
2006-06-09,1.2063592954582032,1.1315442508519258
2006-06-12,1.1969945297768672,1.1242208759355652
2006-06-13,1.1682019484641941,1.1128782496632041
2006-06-14,1.168592775274331,1.112962127207718
2006-06-15,1.1931227213607725,1.1290234432558608
2006-06-16,1.1903474825600484,1.1248386281094236
2006-06-19,1.1799262200486873,1.119887091428923
2006-06-20,1.1846663139201123,1.1204829183763854
2006-06-21,1.19646861460114,1.1275893132816364
2006-06-22,1.1892316778422376,1.1223572156487158
2006-06-23,1.187570086366052,1.1195813566295714
2006-06-26,1.194061468906706,1.1244409540595788
2006-06-27,1.1854928082920901,1.1192795372515807
2006-06-28,1.1891509482086724,1.122548797663038
2006-06-29,1.2171901440381758,1.1422213699827988
2006-06-30,1.229958008996772,1.148438797721621
2006-07-03,1.240505684328162,1.1546148889402614
2006-07-04,1.240505684328162,1.1546148889402614
2006-07-05,1.2343430577713606,1.1468528563566618
2006-07-06,1.2410796469106604,1.1519233443392987
2006-07-07,1.2365321942345766,1.1498489978110684
2006-07-10,1.2387838189193863,1.1543546574308963
2006-07-11,1.2483899940807792,1.156901800162686
2006-07-12,1.2462643075750583,1.151108655862171
2006-07-13,1.2374443216055038,1.1412431925525384
2006-07-14,1.232301019447493,1.1356252109909457
2006-07-17,1.2211564950754907,1.1317111818849521
2006-07-18,1.2207434385232123,1.1341735449120975
2006-07-19,1.2398575724017713,1.1492987707489422
2006-07-20,1.2295460741089324,1.1455729681104019
2006-07-21,1.220368811553004,1.1399217507130768
2006-07-24,1.231017674716499,1.151974471705222
2006-07-25,1.234498099235799,1.1534585177930345
2006-07-26,1.2398519507069337,1.157345294523932
2006-07-27,1.2439267880440907,1.157760345421586
2006-07-28,1.2565294310837107,1.1693457115452384
2006-07-31,1.2551655528907888,1.1682655252431313
2006-08-01,1.2555340018550494,1.1643720089503498
2006-08-02,1.2614126436192916,1.1684681164207509
2006-08-03,1.2616684672856457,1.171036447757186
2006-08-04,1.2672847558658586,1.1768195900931853
2006-08-07,1.2631514869974962,1.171858187237316
2006-08-08,1.255507359359814,1.1667211424721933
2006-08-09,1.2568128173577373,1.165412264212864
2006-08-10,1.2530375006384022,1.166945747455957
2006-08-11,1.2456761850682665,1.1613373885660265
2006-08-14,1.2468482015549633,1.1637331347051985
2006-08-15,1.2583163864721074,1.176454665041039
2006-08-16,1.2661731240435792,1.1829614151133008
2006-08-17,1.2595367205989327,1.1822310382222296
2006-08-18,1.2637120514000828,1.1867476633653151
2006-08-21,1.269406729686983,1.1869414457371086
2006-08-22,1.2689618059248364,1.1880949984388458
2006-08-23,1.2642568782967472,1.1843008430521007
2006-08-24,1.2642240652263066,1.1848075965780192
2006-08-25,1.2645872482919087,1.185388982540994
2006-08-28,1.2666724661653948,1.1902698425233378
2006-08-29,1.2690063076069773,1.1928999504565743
2006-08-30,1.2729750474293833,1.1950415232480083
2006-08-31,1.2770967735761458,1.1958446120655524
2006-09-01,1.2788061305326073,1.1983763851631877
2006-09-04,1.2788061305326073,1.1983763851631877
2006-09-05,1.2874253938097466,1.200961495306828
2006-09-06,1.2773882400875092,1.1933178715478134
2006-09-07,1.2647036287123727,1.187755888263675
2006-09-08,1.2656255230450544,1.1912191155541836
2006-09-11,1.2557767891975176,1.1899216668505184
2006-09-12,1.2642895088055086,1.199388482171038
2006-09-13,1.26779264541542,1.201711289230108
2006-09-14,1.2601185501487888,1.1998325884070453
2006-09-15,1.2629698242749867,1.2015200047171222
2006-09-18,1.2658608544614525,1.200444223006713
2006-09-19,1.2605878485172062,1.2022811662524566
2006-09-20,1.265411713130515,1.2055041077879725
2006-09-21,1.2668450147051988,1.2056901213706015
2006-09-22,1.2686666408425924,1.205861325853664
2006-09-25,1.2729145102729091,1.2107098560343215
2006-09-26,1.2754368024667975,1.2115068621192704
2006-09-27,1.284202857899841,1.215361710586223
2006-09-28,1.2839615711954706,1.214981144958498
2006-09-29,1.2812813375195806,1.213482679640823
2006-10-02,1.279615579082403,1.2136389532705099
2006-10-03,1.2740157361730848,1.2166698152558155
2006-10-04,1.2802471697506137,1.2268883204850933
2006-10-05,1.2843207102144765,1.2275441889918874
2006-10-06,1.2790428859634104,1.2208675354313794
2006-10-09,1.2820976892050537,1.2231792524821077
2006-10-10,1.280328154144813,1.2208671764507673
2006-10-11,1.2780164321924175,1.2188800075372441
2006-10-12,1.2881902995182128,1.2261172195697583
2006-10-13,1.2966512774099346,1.2291459028454026
2006-10-16,1.3016781456247226,1.2318123708249644
2006-10-17,1.2963771656742618,1.2292307532445044
2006-10-18,1.2983445914655538,1.2312879973678268
2006-10-19,1.3035115143324643,1.232532033938692
2006-10-20,1.3012185472035092,1.2329179544360036
2006-10-23,1.2989548235009203,1.23436135023128
2006-10-24,1.3006189036447444,1.2345219911341783
2006-10-25,1.3082351219403328,1.2401500249755466
2006-10-26,1.316904454784264,1.2469746833004292
2006-10-27,1.313022024936351,1.2436511561211072
2006-10-30,1.3160992127142168,1.2445920234128816
2006-10-31,1.3193287840060937,1.2473442842183942
2006-11-01,1.3208799923435173,1.2450386251675465
2006-11-02,1.31836366443719,1.2397062695740682
2006-11-03,1.3135977320007088,1.2318214720200569
2006-11-06,1.3214123723616402,1.241010364512887
2006-11-07,1.3213755711292683,1.2412168283423344
2006-11-08,1.3195351854779478,1.2437491816322854
2006-11-09,1.3251244691872162,1.2414977612719722
2006-11-10,1.3260031759647988,1.2446746043418673
2006-11-13,1.324223461893439,1.244078980220533
2006-11-14,1.330642524198826,1.2528594686727432
2006-11-15,1.3318205444468114,1.2524222122910997
2006-11-16,1.330795833878626,1.2529717486718057
2006-11-17,1.3320744216736848,1.2531625829530568
2006-11-20,1.339537780647942,1.2603750490892325
2006-11-21,1.3480124682514896,1.26667257331826
2006-11-22,1.3537763398236975,1.2715484166844984
2006-11-23,1.3537763398236975,1.2715484166844984
2006-11-24,1.3570253122729543,1.2708055639388012
2006-11-27,1.3448347789920567,1.2588325501077207
2006-11-28,1.3490568315629121,1.263750464515257
2006-11-29,1.3566745584656281,1.2722147773637107
2006-11-30,1.3675135671428498,1.2787627922710076
2006-12-01,1.365544064265022,1.2785859276874973
2006-12-04,1.3725508551794705,1.285116020840712
2006-12-05,1.3714870806254293,1.2850256659936619
2006-12-06,1.363875981597862,1.282006825206175
2006-12-07,1.362015588549718,1.2800026972188556
2006-12-08,1.3585525882783633,1.2783604431421336
2006-12-11,1.3641954433876764,1.2823257649959465
2006-12-12,1.3641367413682584,1.2829359976489405
2006-12-13,1.3624745200626944,1.2802187636318083
2006-12-14,1.3641911976755547,1.2829071661370648
2006-12-15,1.3562222342329484,1.280100897510947
2006-12-18,1.3536881422864964,1.277664302499546
2006-12-19,1.3564223133109863,1.27700171891253
2006-12-20,1.3577860053169208,1.2789682176775794
2006-12-21,1.3543482916102974,1.2776491662832206
2006-12-22,1.3496302704701277,1.2709108179404007
2006-12-25,1.3496302704701277,1.2709108179404007
2006-12-26,1.354687766457462,1.2744962039215042
2006-12-27,1.3625967456855217,1.280270272144763
2006-12-28,1.3653100904073117,1.279432940041184
2006-12-29,1.3663751287922712,1.279045820087027
2007-01-01,1.3663751287922712,1.279045820087027
2007-01-02,1.3663751287922712,1.279045820087027
2007-01-03,1.3641758746780994,1.2814955252193518
2007-01-04,1.3625593319115288,1.2834994861128346
2007-01-05,1.3438208414909323,1.2711755417095139
2007-01-08,1.3474059906011335,1.2734414771059142
2007-01-09,1.352429601675881,1.2765695440785496
2007-01-10,1.3531456720741384,1.2779044194992049
2007-01-11,1.3590335965853488,1.2826156482334592
2007-01-12,1.371386930774442,1.2872293742688086
2007-01-15,1.371386930774442,1.2872293742688086
2007-01-16,1.374047564533642,1.2910559024010138
2007-01-17,1.3766480557793588,1.2902061406440788
2007-01-18,1.3731366901201012,1.288825846491709
2007-01-19,1.3826068943900782,1.2942439225848417
2007-01-22,1.3773176616780884,1.29091540088951
2007-01-23,1.3877065859790538,1.2936845766966822
2007-01-24,1.3958238413146076,1.3008803824448056
